group,oldest_pull,pulls_total,commits_total
921,1876,1,3
922,1879,1,1
923,1878,1,2
924,1882,1,3
925,1881,1,3
926,1885,1,10
927,1883,1,2
928,1886,1,1
929,1889,1,1
930,1888,1,2
931,1887,1,1
932,1890,1,1
933,1892,1,1
934,1894,1,1
935,1893,1,1
936,1895,1,1
937,1891,1,12
938,1884,1,1
939,1912,1,3
940,1896,1,3
941,1898,1,4
942,1897,1,4
943,1899,1,1
944,1902,1,2
945,1903,1,1
946,1904,1,2
947,1905,1,5
948,1906,1,2
949,1908,1,1
950,1918,1,9
951,1911,1,4
952,1914,1,4
953,1915,1,1
954,1913,1,1
955,1917,1,2
956,1922,1,1
957,1919,1,1
958,1921,1,1
959,1920,1,3
960,1925,1,1
961,1926,1,2
962,1927,1,1
963,1928,1,2
964,1929,1,1
965,1930,1,2
966,1931,1,1
967,1933,1,2
968,1932,1,1
969,1934,1,2
970,1938,1,13
971,1936,1,1
972,1935,1,1
973,1939,1,3
974,1940,1,1
975,1942,1,2
976,1943,1,22
977,1941,1,3
978,1944,1,1
979,1945,1,1
980,1946,1,1
981,1947,1,22
982,1949,1,14
983,1950,1,1
984,1948,1,1
985,1951,1,1
986,1952,1,2
987,1953,1,1
988,1954,1,2
989,1955,1,1
990,1958,1,6
991,1957,1,5
992,1956,1,2
993,1960,1,1
994,1961,1,1
995,1959,1,5
996,1962,1,2
997,1964,1,5
998,1963,1,1
999,1966,1,1
1000,1967,1,1
1001,1965,1,2
1002,1968,1,1
1003,1969,1,1
1004,1991,1,3
1005,1970,1,1
1006,1972,1,6
1007,1975,1,1
1008,1976,1,1
1009,1974,1,1
1010,1978,1,2
1011,1979,1,2
1012,1981,1,1
1013,1982,1,3
1014,1983,1,3
1015,1980,1,4
1016,1985,1,1
1017,1986,1,1
1018,1987,1,6
1019,1990,1,2
1020,1989,1,5
1021,1994,1,2
1022,1993,1,1
1023,1992,1,1
1024,1998,1,4
1025,2000,1,1
1026,2002,1,1
1027,1999,1,3
1028,2008,1,3
1029,2010,1,1
1030,2011,1,1
1031,2012,1,1
1032,2006,1,1
1033,2013,1,1
1034,2009,1,3
1035,2014,1,1
1036,2015,1,1
1037,2016,1,1
1038,2017,1,1
1039,2020,1,1
1040,2024,1,1
1041,2023,1,1
1042,2022,1,3
1043,2026,1,1
1044,2027,1,1
1045,2021,1,10
1046,2028,1,1
1047,2029,1,1
1048,2030,1,1
1049,2031,1,3
1050,2032,1,1
1051,2033,1,1
1052,2037,1,4
1053,2039,1,1
1054,2036,1,1
1055,2035,1,6
1056,2041,1,1
1057,2042,1,2
1058,2043,1,1
1059,2045,1,1
1060,2034,1,8
1061,2038,1,3
1062,2048,1,4
1063,2049,1,1
1064,2052,1,4
1065,2053,1,2
1066,2054,1,4
1067,2055,1,5
1068,2058,1,2
1069,2057,1,1
1070,2068,1,6
1071,2060,1,1
1072,2061,1,1
1073,2059,1,1
1074,2063,1,1
1075,2062,1,1
1076,2066,1,1
1077,2070,1,1
1078,2073,1,1
1079,2072,1,3
1080,2069,1,1
1081,2074,1,1
1082,2075,1,1
1083,2076,1,2
1084,2077,1,4
1085,2078,1,1
1086,2079,1,1
1087,2080,1,2
1088,2084,1,1
1089,2082,1,1
1090,2081,1,1
1091,2083,1,2
1092,2087,1,3
1093,2089,1,1
1094,2090,1,1
1095,2088,1,2
1096,2092,1,1
1097,2094,1,4
1098,2095,1,6
1099,2096,1,1
1100,2099,1,1
1101,2098,1,1
1102,2097,1,1
1103,2100,1,1
1104,2071,1,9
1105,2091,1,8
1106,2101,1,6
1107,2104,1,1
1108,2105,1,1
1109,2106,1,1
1110,2107,1,1
1111,2108,1,1
1112,2114,1,1
1113,2116,1,1
1114,2113,1,1
1115,2112,1,9
1116,2109,1,5
1117,2117,1,1
1118,2124,1,1
1119,2123,1,1
1120,2122,1,1
1121,2121,1,1
1122,2120,1,6
1123,2119,1,1
1124,2118,1,2
1125,2125,1,1
1126,2127,1,1
1127,2128,1,1
1128,2130,1,1
1129,2135,1,1
1130,2132,1,1
1131,2134,1,1
1132,2131,1,1
1133,2139,1,1
1134,2138,1,3
1135,2140,1,1
1136,2142,1,1
1137,2141,1,1
1138,2129,1,1
1139,2147,1,1
1140,2144,1,3
1141,2143,1,1
1142,2148,1,4
1143,2149,1,2
1144,2150,1,2
1145,2136,1,2
1146,2151,1,4
1147,2152,1,1
1148,2154,1,1
1149,2153,1,6
1150,2157,1,1
1151,2158,1,1
1152,2159,1,1
1153,2163,1,1
1154,2162,1,4
1155,2160,1,1
1156,2161,1,1
1157,2164,1,2
1158,2165,1,2
1159,2166,1,1
1160,2167,1,3
1161,2244,1,8
1162,2168,1,1
1163,2169,1,3
1164,2171,1,3
1165,2170,1,1
1166,2175,1,1
1167,2173,1,1
1168,2176,1,2
1169,2174,1,1
1170,2177,1,1
1171,2178,1,1
1172,2172,1,3
1173,2181,1,1
1174,2180,1,3
1175,2183,1,1
1176,2179,1,3
1177,2184,1,3
1178,2182,1,4
1179,2185,1,1
1180,2187,1,1
1181,2186,1,1
1182,2188,1,1
1183,2189,1,1
1184,2192,1,2
1185,2193,1,1
1186,2191,1,8
1187,2194,1,1
1188,2199,1,2
1189,2200,1,1
1190,2201,1,1
1191,2202,1,1
1192,2203,1,1
1193,2206,1,2
1194,2207,1,3
1195,2208,1,3
1196,2209,1,1
1197,2210,1,1
1198,2211,1,4
1199,2214,1,1
1200,2213,1,1
1201,2212,1,1
1202,2215,1,7
1203,2216,1,2
1204,2221,1,1
1205,2217,1,1
1206,2220,1,1
1207,2222,1,1
1208,2223,1,1
1209,2224,1,1
1210,2219,1,14
