issue_no,found_id,is_issue,is_pull_request
3277,2900,True,True
3273,3226,True,False
3255,3252,True,True
3219,3223,True,True
3204,3127,True,False
3204,3388,True,True
3204,3388,True,True
3204,3438,True,True
3204,3418,True,True
3204,3418,True,True
3204,3418,True,True
3204,3418,True,True
3204,3418,True,True
3204,3413,True,True
3204,3413,True,True
3204,3440,True,True
3204,3440,True,True
3204,3419,True,True
3204,3442,True,True
3202,3065,True,False
3154,1,True,True
3153,4521,True,True
3151,1696,True,False
3148,3989,True,False
3125,3119,True,False
3107,2514,True,False
3096,581,True,False
3092,4322,True,False
3079,2064,True,False
3063,3098,True,False
3057,2977,True,False
3057,2977,True,False
3057,2977,True,False
3053,2663,True,False
3013,2959,True,True
2986,2974,True,False
2982,2980,True,False
2981,2982,True,False
2981,2982,True,False
2981,2980,True,False
2980,2984,True,True
2963,2498,True,False
2957,2985,True,True
2957,2985,True,True
2954,3309,True,True
2943,3218,True,False
2932,2498,True,False
2928,2888,True,True
2906,2498,True,False
2896,2498,True,False
2884,3047,True,False
2884,3068,True,False
2884,3068,True,False
2881,2827,True,False
2870,2802,True,False
2870,4749,True,False
2868,2869,True,True
2848,2846,True,True
2835,2827,True,False
2833,2827,True,False
2830,2827,True,False
2829,2827,True,False
2828,2827,True,False
2817,2859,True,True
2816,2796,True,True
2802,838,True,False
2802,2802,True,False
2794,2726,True,False
2776,2529,True,True
2768,2815,True,True
2762,2172,True,False
2762,1318,True,False
2737,2326,True,False
2721,2326,True,False
2720,2326,True,False
2719,2723,True,False
2714,2326,True,False
2713,2326,True,False
2711,2498,True,False
2680,2873,True,False
2680,2873,True,False
2663,2735,True,False
2660,2177,True,False
2660,2665,False,True
2659,699,True,False
2652,2530,True,False
2652,2650,True,True
2645,2465,True,False
2639,1072,True,False
2622,2297,True,False
2621,2498,True,False
2620,2613,True,False
2619,2613,True,False
2618,2808,True,True
2617,2613,True,False
2616,2613,True,False
2615,2613,True,False
2592,2251,True,False
2591,2943,True,False
2588,2562,True,True
2587,1602,True,False
2586,1602,True,False
2573,2498,True,False
2565,2059,True,True
2559,2174,True,False
2538,2498,True,False
2522,2517,True,True
2522,3310,True,True
2522,2517,True,True
2522,3311,True,True
2522,3385,True,True
2522,3385,True,True
2522,3099,True,True
2522,3311,True,True
2522,2688,True,True
2522,3392,True,True
2522,2688,True,True
2522,3311,True,True
2522,2771,True,True
2522,3395,True,True
2522,2771,True,True
2522,3311,True,True
2522,3396,True,True
2522,3311,True,True
2522,2886,True,True
2522,2729,True,True
2522,3311,True,True
2522,2970,True,True
2522,3398,True,True
2522,3035,True,True
2522,3311,True,True
2522,2970,True,True
2522,3399,True,True
2522,3035,True,True
2522,3311,True,True
2522,3374,True,True
2522,3374,True,True
2522,3312,True,True
2522,3374,True,True
2522,2970,True,True
2522,3425,True,True
2522,3311,True,True
