group,oldest_pull,pulls_total,commits_total
1054,2819,1,1
1055,2844,1,1
1056,2842,1,1
1057,2808,1,1
1058,2849,1,1
1059,2852,1,1
1060,2860,1,1
1061,2753,1,1
1062,2822,1,1
1063,2799,1,1
1064,2825,1,1
1065,2863,1,1
1066,2869,1,1
1067,2851,1,1
1068,2846,1,1
1069,2878,1,1
1070,2859,1,1
1071,2874,1,1
1072,2880,1,1
1073,2733,1,1
1074,2876,1,1
1075,2845,1,1
1076,2865,1,1
1077,2796,1,1
1078,2885,1,1
1079,2883,1,1
1080,2889,1,1
1081,2894,1,1
1082,2886,1,1
1083,2792,1,1
1084,2907,1,1
1085,2890,1,1
1086,2908,1,1
1087,2887,1,1
1088,2891,1,1
1089,2915,1,1
1090,2855,1,1
1091,2875,1,1
1092,2904,1,1
1093,2804,1,1
1094,2892,1,1
1095,2783,1,1
1096,2847,1,1
1097,2918,1,1
1098,2923,1,1
1099,2930,1,2
1100,2903,1,1
1101,2843,1,1
1102,2911,1,1
1103,2862,1,1
1104,2898,1,1
1105,2936,1,1
1106,2914,1,1
1107,2925,1,1
1108,2916,1,1
1109,2944,1,1
1110,2942,1,1
1111,2931,1,1
1112,2919,1,1
1113,2947,1,1
1114,2888,1,1
1115,2921,1,1
1116,2953,1,1
1117,2949,1,1
1118,2950,1,1
1119,2929,1,1
1120,2956,1,2
1121,2937,1,1
1122,2900,1,1
1123,2960,1,1
1124,2970,1,1
1125,2961,1,1
1126,2971,1,1
1127,2979,1,1
1128,2935,1,2
1129,2987,1,1
1130,2991,1,1
1131,2992,1,1
1132,2964,1,1
1133,2867,1,1
1134,2858,1,1
1135,2962,1,1
1136,2951,1,1
1137,2990,1,1
1138,2985,1,1
1139,2993,1,1
1140,2973,1,1
1141,2968,1,2
1142,2966,1,1
1143,2948,1,1
1144,2959,1,1
1145,3010,1,1
1146,2999,1,1
1147,2048,1,1
1148,2797,1,1
1149,2984,1,2
1150,2976,1,1
1151,2995,1,1
1152,3021,1,1
1153,2695,1,1
1154,3006,1,1
1155,3035,1,1
1156,3029,1,1
1157,3030,1,1
1158,3036,1,1
1159,2697,1,1
1160,3056,1,1
1161,3023,1,1
1162,3055,1,1
1163,3044,1,1
1164,3052,1,1
1165,3042,1,1
1166,3059,1,1
1167,3022,1,1
1168,3032,1,1
1169,3028,1,1
1170,3062,1,1
1171,3064,1,1
1172,3067,1,1
1173,3058,1,1
1174,3039,1,1
1175,3073,1,1
1176,3071,1,1
1177,2899,1,1
1178,3046,1,1
1179,3078,1,1
1180,2969,1,1
1181,3080,1,1
1182,3066,1,1
1183,3085,1,1
1184,3084,1,1
1185,3034,1,1
1186,3026,1,1
1187,3088,1,1
1188,3086,1,1
1189,3091,1,1
1190,3099,1,1
1191,3120,1,1
1192,3123,1,1
1193,3122,1,1
1194,3135,1,1
1195,3104,1,1
1196,3142,1,1
1197,3133,1,1
1198,3136,1,1
1199,3101,1,1
1200,3140,1,1
1201,3118,1,1
1202,3157,1,1
1203,3176,1,1
1204,3156,1,1
1205,3189,1,1
1206,3182,1,1
1207,3172,1,1
1208,3165,1,1
1209,3167,1,1
1210,3194,1,1
1211,3333,1,1
1212,3183,1,1
1213,3179,1,1
1214,3180,1,1
1215,3191,1,1
1216,3177,1,1
1217,3184,1,1
1218,3215,1,1
1219,3208,1,1
1220,3170,1,1
1221,3217,1,1
1222,3212,1,1
1223,3210,1,1
1224,3223,1,1
1225,3102,1,1
1226,3199,1,1
1227,3222,1,1
1228,3159,1,1
1229,3187,1,1
1230,3230,1,1
1231,3227,1,1
1232,3237,1,1
1233,3257,1,1
1234,3259,1,1
1235,3249,1,1
1236,3211,1,1
1237,3267,1,2
1238,3216,1,1
1239,3262,1,1
1240,3247,1,1
1241,3268,1,1
1242,3265,1,1
1243,3278,1,1
1244,3124,1,1
1245,3213,1,1
1246,3285,1,1
1247,3241,1,1
1248,3287,1,1
1249,3289,1,1
1250,3288,1,1
1251,3291,1,1
1252,3113,1,1
1253,3297,1,1
1254,3295,1,1
1255,3282,1,1
1256,3305,1,1
1257,3296,1,1
1258,3302,1,1
1259,3173,1,1
1260,3281,1,1
1261,3232,1,1
1262,3318,1,1
1263,3882,1,20
1264,3329,1,1
1265,3331,1,1
1266,3252,1,1
1267,3244,1,1
1268,3316,1,1
1269,3339,1,1
1270,3185,1,1
1271,3310,1,1
1272,3246,1,1
1273,3355,1,1
1274,3351,1,1
1275,3307,1,1
1276,3319,1,2
1277,3311,1,1
1278,3312,1,1
1279,3322,1,1
1280,3364,1,1
1281,3345,1,1
1282,3309,1,1
1283,3317,1,1
1284,3371,1,1
1285,3367,1,1
1286,3368,1,1
1287,3353,1,1
1288,3362,1,1
1289,3352,1,1
1290,3379,1,1
1291,3359,1,1
1292,3349,1,1
1293,3338,1,1
1294,3373,1,1
1295,3391,1,1
1296,3253,1,1
1297,3383,1,1
1298,3400,1,1
1299,3377,1,1
1300,3406,1,1
1301,3416,1,1
1302,3420,1,1
1303,3408,1,1
1304,3423,1,1
1305,3435,1,1
1306,3370,1,1
1307,3419,1,1
1308,3399,1,1
1309,3441,1,1
1310,3411,1,1
1311,3398,1,1
1312,3412,1,1
1313,3426,1,1
1314,3418,1,1
1315,3424,1,1
1316,3430,1,1
1317,3428,1,1
1318,3431,1,1
1319,3427,1,1
1320,3384,1,1
1321,3401,1,1
1322,3394,1,1
1323,3410,1,1
1324,3397,1,1
1325,3432,1,1
1326,3409,1,1
1327,2901,1,1
1328,3445,1,1
1329,3250,1,1
1330,3413,1,1
1331,3389,1,1
1332,3374,1,1
1333,3385,1,1
1334,3433,1,1
1335,3404,1,1
1336,3440,1,1
1337,3386,1,1
1338,3425,1,1
1339,3421,1,1
1340,3414,1,1
1341,3405,1,1
1342,3422,1,1
1343,3417,1,1
1344,3447,1,1
1345,3387,1,1
1346,3444,1,1
1347,3448,1,1
1348,3442,1,1
1349,3438,1,1
1350,3429,1,1
1351,3403,1,1
1352,3451,1,1
1353,3396,1,1
1354,3376,1,1
1355,3392,1,1
1356,3395,1,1
1357,3446,1,1
1358,3388,1,1
1359,3452,1,1
1360,3453,1,1
1361,3449,1,1
1362,3454,1,1
1363,3455,1,1
1364,3456,1,1
1365,3461,1,1
1366,3466,1,1
1367,3484,1,1
1368,3504,1,1
1369,3521,1,1
1370,3500,1,1
1371,3525,1,1
1372,3524,1,1
1373,3523,1,1
1374,3522,1,1
1375,3520,1,1
1376,3497,1,1
1377,3516,1,1
1378,3554,1,1
1379,3528,1,1
1380,3549,1,1
1381,3534,1,1
1382,3551,1,1
1383,3555,1,1
1384,3535,1,1
1385,3538,1,2
1386,3557,1,1
1387,3539,1,1
1388,3533,1,1
1389,3550,1,1
1390,3558,1,1
1391,3546,1,1
1392,3563,1,1
1393,3536,1,1
1394,3530,1,1
1395,3565,1,1
1396,3559,1,1
1397,3564,1,1
1398,3537,1,1
1399,3566,1,1
1400,3543,1,1
1401,3572,1,1
1402,3545,1,1
1403,3548,1,1
1404,3560,1,1
1405,3567,1,1
1406,3569,1,1
1407,3568,1,1
1408,3541,1,1
1409,3571,1,1
1410,3575,1,1
1411,3576,1,1
1412,3458,1,1
1413,3570,1,1
1414,3577,1,1
1415,3578,1,1
1416,3579,1,1
1417,3580,1,2
1418,3593,1,1
1419,3599,1,1
1420,3597,1,1
1421,3591,1,1
1422,3553,1,1
1423,3605,1,1
1424,3601,1,1
1425,3606,1,1
1426,3609,1,1
1427,3610,1,1
1428,3614,1,1
1429,3616,1,1
1430,3612,1,1
1431,3618,1,1
1432,3613,1,1
1433,3617,1,1
1434,3619,1,1
1435,3588,1,1
1436,3620,1,1
1437,3532,1,1
1438,3595,1,1
1439,3624,1,1
1440,3628,1,1
1441,3633,1,1
1442,3635,1,1
1443,3634,1,1
1444,3625,1,1
1445,3639,1,1
1446,3640,1,1
1447,3642,1,1
1448,3643,1,1
1449,3644,1,1
1450,3645,1,1
1451,3641,1,1
1452,3651,1,1
1453,3655,1,1
1454,3656,1,1
1455,3658,1,1
1456,3623,1,1
1457,2693,1,1
1458,3667,1,1
1459,3668,1,1
1460,3725,1,1
1461,3721,1,1
1462,3676,1,1
1463,3695,1,1
1464,3730,1,1
1465,3724,1,1
1466,3719,1,1
1467,3700,1,1
1468,3738,1,1
1469,3742,1,1
1470,3696,1,1
1471,3745,1,1
1472,3758,1,1
1473,3763,1,1
1474,3594,1,1
1475,3768,1,1
1476,3753,1,1
1477,3774,1,1
1478,3772,1,1
1479,3586,1,1
1480,3263,1,1
1481,3741,1,1
1482,3682,1,1
1483,3693,1,1
1484,3805,1,1
1485,1900,1,1
1486,3809,1,1
1487,3794,1,1
1488,3793,1,1
1489,3819,1,1
1490,3802,1,1
1491,3801,1,1
1492,3824,1,1
1493,3825,1,1
1494,3821,1,1
1495,3823,1,1
1496,3831,1,1
1497,3835,1,1
1498,3842,1,1
1499,3854,1,1
1500,3850,1,1
1501,3788,1,1
1502,3815,1,1
1503,3827,1,1
1504,3853,1,1
1505,3860,1,1
1506,3789,1,1
1507,3875,1,1
1508,3851,1,1
1509,3894,1,1
1510,3896,1,1
1511,3812,1,1
1512,3908,1,1
1513,3837,1,1
1514,3899,1,1
1515,3923,1,1
1516,3922,1,1
1517,3910,1,1
1518,3852,1,1
1519,3796,1,1
1520,3859,1,1
1521,3881,1,1
1522,3925,1,1
1523,3936,1,1
1524,3834,1,1
1525,3916,1,1
1526,3944,1,1
1527,3930,1,1
1528,3945,1,1
