group,oldest_pull,pulls_total,commits_total
394,1133,1,1
395,1131,1,1
396,1151,1,1
397,1169,1,1
398,1159,1,1
399,881,1,1
400,872,1,1
401,276,1,1
402,1184,1,1
403,1175,1,1
404,1188,1,1
405,1183,1,1
406,752,1,1
407,837,1,1
408,894,1,1
409,1078,1,1
410,1157,1,1
411,1146,1,1
412,1195,1,10
413,1067,1,1
414,1209,1,1
415,706,1,1
416,1205,1,1
417,1216,1,1
418,1214,1,1
419,1226,1,3
420,1202,1,1
421,528,1,1
422,1093,1,1
423,1196,1,1
424,1240,1,1
425,1084,1,1
426,376,1,1
427,1180,1,1
428,1136,1,1
429,654,1,1
430,1223,1,1
431,1160,1,1
432,1247,1,1
433,1254,1,1
434,1253,1,1
435,1190,1,1
436,1263,1,1
437,1284,1,1
438,1201,1,1
439,1234,1,1
440,1295,1,1
441,1302,1,1
442,1304,1,1
443,1303,1,1
444,1299,1,1
445,1283,1,1
446,1312,1,1
447,1072,1,1
448,686,1,1
449,1307,1,1
450,1200,1,1
451,1038,1,1
452,1306,1,1
453,892,1,1
454,1292,1,1
455,1324,1,1
456,1017,1,1
457,1083,1,1
458,1272,1,1
459,1328,1,1
460,1335,1,1
461,1319,1,1
462,1103,1,1
463,1330,1,1
464,1336,1,1
465,1243,1,1
466,1337,1,1
467,1331,1,1
468,1313,1,1
469,1005,1,1
470,1032,1,1
471,1305,1,1
472,1057,1,1
473,1288,1,1
474,1271,1,1
475,1358,1,1
476,1359,1,1
477,1279,1,1
478,1181,1,1
479,1356,1,1
480,1354,1,1
481,1345,1,1
482,1373,1,3
483,1236,1,1
484,1102,1,2
485,1369,1,1
486,1370,1,1
487,1376,1,1
488,1385,1,1
489,1346,1,3
490,1339,1,1
491,1389,1,1
492,1372,1,1
493,808,1,1
494,1381,1,1
495,1364,1,1
496,545,1,1
497,1447,1,1
498,1441,1,1
499,1450,1,1
500,1036,1,1
501,1371,1,1
502,1474,1,1
503,1467,1,1
504,1430,1,1
505,1348,1,31
506,1451,1,1
507,1347,1,1
508,1440,1,1
509,1525,1,3
510,1379,1,1
511,1456,1,1
512,1437,1,1
513,1470,1,1
514,1452,1,1
515,1056,1,1
516,1528,1,1
517,427,1,1
518,1446,1,1
519,1521,1,1
520,1220,1,1
521,1455,1,1
522,1334,1,1
523,1064,1,1
524,1536,1,1
525,1059,1,1
526,1539,1,1
527,1593,1,1
528,1594,1,1
529,1344,1,1
530,1619,1,1
531,1512,1,1
532,1620,1,1
533,1458,1,1
534,1468,1,1
535,297,1,1
536,1596,1,1
537,1270,1,1
538,1604,1,1
539,1628,1,1
540,1597,1,1
541,1614,1,1
542,1617,1,1
543,1315,1,1
544,1621,1,1
545,1598,1,1
546,636,1,1
547,1431,1,1
548,1609,1,1
549,1635,1,1
550,1648,1,4
551,1649,1,1
552,1647,1,1
553,1660,1,1
554,1672,1,2
555,1645,1,1
556,1618,1,1
557,1516,1,1
558,1627,1,1
559,1657,1,1
560,1687,1,1
561,1654,1,1
562,1691,1,1
563,1662,1,1
564,1665,1,1
565,1705,1,1
566,1685,1,1
567,1695,1,1
568,1701,1,1
569,1693,1,1
570,1697,1,1
571,1709,1,1
572,1639,1,1
573,1670,1,1
574,1613,1,1
575,1683,1,1
576,1702,1,1
577,1623,1,1
578,1690,1,1
579,1715,1,1
580,1309,1,1
581,1659,1,1
582,1513,1,1
583,1629,1,1
584,328,1,1
585,1729,1,1
586,1731,1,1
587,816,1,1
588,979,1,1
589,1624,1,1
590,1745,1,1
591,1727,1,1
592,1249,1,1
593,696,1,1
594,1759,1,4
595,534,1,1
596,1742,1,1
597,1607,1,1
598,1463,1,1
599,1741,1,1
600,1758,1,1
601,1773,1,1
602,1771,1,1
603,1778,1,1
604,1734,1,1
605,1743,1,1
606,1473,1,1
607,1774,1,1
608,1781,1,1
609,1768,1,1
610,1764,1,1
611,1790,1,1
612,1788,1,1
613,1763,1,1
614,1756,1,1
615,1810,1,1
616,1811,1,1
617,1806,1,1
618,1738,1,1
619,1798,1,1
620,1827,1,1
621,1836,1,1
622,1762,1,1
623,1824,1,1
624,1841,1,9
625,1839,1,1
626,1833,1,1
627,1222,1,1
628,1351,1,1
629,1706,1,1
630,1769,1,1
631,1199,1,4
632,1837,1,1
633,1834,1,1
634,1042,1,1
635,1721,1,1
636,1805,1,1
637,507,1,1
638,1772,1,1
639,1838,1,1
640,1851,1,1
641,1637,1,1
642,1856,1,1
643,1858,1,19
644,1855,1,1
645,1703,1,1
646,1865,1,1
647,1861,1,1
648,1840,1,1
649,1873,1,2
650,1843,1,1
651,1859,1,1
652,1826,1,1
653,1870,1,1
654,1875,1,1
655,1876,1,1
656,1850,1,1
657,1878,1,1
658,1735,1,1
659,1891,1,1
660,1896,1,1
661,1799,1,1
662,1893,1,1
663,1794,1,1
664,1888,1,1
665,1901,1,1
666,1900,1,1
667,393,1,1
668,1905,1,1
669,655,1,1
670,1921,1,1
671,1922,1,1
672,1863,1,1
673,1935,1,1
674,1936,1,1
675,1942,1,1
676,1945,1,1
677,1952,1,1
678,1947,1,1
679,1961,1,1
680,1898,1,1
681,428,1,1
682,1970,1,1
683,1676,1,1
684,1944,1,1
685,1950,1,1
686,1728,1,1
687,1974,1,1
688,1972,1,1
689,1820,1,1
690,1352,1,1
691,1899,1,1
692,1982,1,1
693,1948,1,1
694,1993,1,1
695,406,1,1
696,1941,1,1
697,1914,1,1
698,1988,1,1
699,1357,1,1
700,1963,1,1
701,1991,1,1
702,2005,1,1
703,1884,1,1
704,1997,1,1
705,1819,1,1
706,1962,1,1
707,1068,1,1
708,1934,1,1
709,2027,1,2
710,2018,1,1
711,1996,1,1
712,1070,1,2
713,2016,1,1
714,1973,1,1
715,1804,1,1
716,1907,1,1
717,1602,1,1
718,2040,1,2
719,1152,1,1
720,1675,1,1
721,1984,1,1
722,1866,1,1
723,2031,1,1
724,1889,1,1
725,2059,1,1
726,2061,1,1
727,1926,1,8
728,2020,1,1
729,2003,1,1
730,2055,1,1
731,1753,1,1
732,2073,1,1
733,2076,1,2
734,2066,1,1
735,2064,1,1
736,2069,1,1
737,2012,1,1
738,2034,1,1
739,2045,1,1
740,1853,1,1
741,2065,1,1
742,2086,1,1
743,2072,1,1
744,2083,1,1
745,2050,1,1
746,1155,1,1
747,2063,1,1
748,2108,1,2
749,2056,1,1
750,2049,1,1
751,1600,1,1
752,2121,1,1
753,2097,1,1
754,2142,1,2
755,2125,1,1
756,2119,1,1
757,2118,1,1
758,1280,1,1
759,2068,1,1
760,1835,1,1
761,2134,1,1
762,2137,1,1
763,2161,1,1
764,2054,1,1
765,2132,1,1
766,2105,1,1
767,2110,1,1
768,2160,1,1
769,1846,1,1
770,2164,1,1
771,2151,1,1
772,2190,1,1
773,2081,1,2
774,2158,1,1
775,2194,1,1
776,2179,1,1
777,2196,1,1
778,2079,1,2
779,2206,1,2
780,2208,1,1
781,2203,1,1
782,1294,1,1
783,2201,1,1
784,2039,1,1
785,2175,1,1
786,2184,1,1
787,2218,1,1
788,2145,1,1
789,2219,1,1
790,2223,1,1
791,2177,1,1
792,2112,1,1
793,2169,1,1
794,2141,1,1
795,2178,1,1
796,2229,1,1
797,2168,1,1
798,2224,1,1
799,281,1,1
800,31694,1,5
801,2171,1,1
802,2126,1,1
803,2159,1,1
804,2211,1,1
805,2235,1,1
806,2239,1,1
807,2260,1,2
808,1268,1,1
809,2244,1,1
810,2247,1,1
811,2103,1,1
812,2237,1,1
813,1929,1,1
814,1911,1,1
815,2197,1,1
816,2277,1,1
817,2200,1,1
818,2157,1,1
819,2255,1,1
820,2285,1,1
821,2283,1,1
822,2009,1,1
823,2085,1,1
824,1992,1,1
825,2001,1,1
826,2261,1,1
827,2287,1,1
828,420,1,1
829,1457,1,1
830,2232,1,1
831,2291,1,1
832,2311,1,1
833,2321,1,2
834,2318,1,1
835,2254,1,1
836,2310,1,1
837,2264,1,1
838,2299,1,1
839,2276,1,1
840,2304,1,1
841,2282,1,1
842,2292,1,1
843,2216,1,1
844,1688,1,1
845,1943,1,1
846,2149,1,1
847,2328,1,1
848,2331,1,1
849,2344,1,1
850,2189,1,1
851,605,1,1
852,1075,1,1
853,2366,1,1
854,2308,1,1
855,2336,1,1
856,2263,1,1
857,2166,1,1
858,2358,1,1
859,2307,1,1
860,1747,1,1
861,2324,1,1
862,2361,1,1
863,2363,1,1
864,2297,1,1
865,2326,1,1
866,2309,1,1
867,2386,1,2
868,2392,1,2
869,2327,1,1
870,2342,1,1
871,2074,1,1
872,2393,1,26
873,2397,1,2
874,2380,1,1
875,781,1,1
876,2370,1,1
877,2377,1,1
878,2343,1,1
879,1981,1,1
880,2269,1,1
881,3856,1,1
882,2093,1,1
883,6215,1,1
884,2313,1,1
885,6035,1,1
886,2549,1,1
887,2135,1,1
888,2369,1,1
889,10554,1,2
890,9373,1,1
891,2290,1,1
892,2348,1,1
893,2371,1,1
894,12885,1,1
895,2381,1,1
896,14381,1,1
897,19178,1,1
898,2089,1,1
899,21915,1,1
900,2225,1,1
901,20985,1,1
902,12715,1,1
903,5072,1,1
904,21072,1,1
905,5532,1,1
906,2314,1,1
907,2173,1,1
908,2373,1,1
909,24077,1,1
910,21109,1,1
911,2256,1,1
912,2268,1,1
913,25386,1,1
914,22224,1,1
915,2398,1,1
916,30105,1,1
917,1751,1,1
918,31625,1,1
919,25687,1,1
920,6102,1,1
921,21964,1,1
922,2278,1,1
923,31629,1,1
924,3855,1,1
925,31643,1,1
926,31636,1,1
927,31618,1,1
928,2372,1,1
929,2338,1,1
930,2347,1,1
931,31646,1,1
932,1842,1,1
933,2215,1,1
934,22867,1,1
935,31668,1,1
936,2355,1,1
937,6928,1,1
938,31652,1,1
939,31677,1,1
940,6864,1,1
941,31641,1,1
942,31674,1,1
943,31699,1,2
944,31690,1,1
945,26834,1,1
946,8500,1,1
947,31670,1,1
948,21180,1,1
949,31702,1,1
950,31634,1,1
951,31696,1,1
952,31681,1,1
953,31651,1,1
954,31704,1,1
955,31705,1,1
956,31706,1,1
957,31684,1,1
958,31635,1,1
959,2334,1,1
960,31667,1,1
961,31708,1,1
962,31700,1,1
963,31715,1,1
964,1817,1,1
965,31728,1,2
966,31707,1,1
967,31653,1,1
968,31723,1,1
969,2354,1,1
970,31733,1,1
971,31745,1,1
972,2221,1,1
973,3857,1,1
974,31735,1,1
975,22388,1,1
976,31759,1,3
977,31747,1,1
978,31679,1,1
979,28819,1,2
980,31748,1,1
981,31751,1,1
982,31749,1,1
983,31731,1,1
984,31761,1,1
985,31762,1,1
986,31754,1,1
987,31772,1,1
988,31750,1,1
989,31784,1,1
990,31736,1,1
991,31789,1,1
992,31734,1,1
993,19613,1,1
994,31773,1,1
995,31767,1,1
996,26980,1,1
997,31777,1,1
998,31781,1,1
999,2275,1,1
1000,2298,1,1
1001,2033,1,1
1002,2346,1,1
1003,31741,1,1
1004,31746,1,1
1005,31817,1,1
1006,31815,1,1
1007,1601,1,1
1008,31775,1,1
1009,31730,1,1
1010,31738,1,1
1011,5523,1,1
1012,31790,1,1
1013,2052,1,1
1014,31776,1,1
1015,31826,1,1
1016,31659,1,1
1017,31722,1,1
1018,31808,1,1
1019,31819,1,1
1020,31779,1,1
1021,1787,1,1
1022,31756,1,1
1023,31791,1,1
1024,31725,1,1
1025,31850,1,1
1026,31830,1,1
1027,31778,1,1
1028,31855,1,1
1029,31739,1,1
1030,354,1,1
1031,2259,1,4
1032,31671,1,1
1033,31873,1,1
1034,635,1,1
1035,31740,1,2
1036,2296,1,1
1037,31847,1,1
1038,31879,1,1
1039,31683,1,1
1040,31774,1,1
1041,31890,1,1
1042,31726,1,1
1043,31689,1,1
1044,31845,1,1
1045,31909,1,1
1046,31881,1,1
1047,2163,1,1
