issue_no,actor,event,event_id,created_at
14497,sahalsaad,referenced,4040379077,2020-11-26 01:23:09
14712,sfoslund,closed,4039900788,2020-11-25 21:25:08
14691,msftbot[bot],closed,4039372435,2020-11-25 18:25:16
14461,msftbot[bot],closed,4039372429,2020-11-25 18:25:16
14712,sfoslund,milestoned,4039089531,2020-11-25 17:08:42
14712,sfoslund,assigned,4039089169,2020-11-25 17:08:38
11820,solazs,subscribed,4039001056,2020-11-25 16:47:23
11820,solazs,mentioned,4039001053,2020-11-25 16:47:23
14712,RussKie,transferred,4037441902,2020-11-25 10:48:34
14691,billwert,subscribed,4037410778,2020-11-25 10:41:13
14691,billwert,mentioned,4037410774,2020-11-25 10:41:13
9180,nguerrera,subscribed,4036723937,2020-11-25 08:01:31
9180,nguerrera,mentioned,4036723934,2020-11-25 08:01:31
14602,vuplea,closed,4036452961,2020-11-25 06:37:16
14602,vitek-karas,subscribed,4036451365,2020-11-25 06:36:48
14602,vitek-karas,mentioned,4036451363,2020-11-25 06:36:48
14602,dsplaisted,subscribed,4036451359,2020-11-25 06:36:48
14602,dsplaisted,mentioned,4036451354,2020-11-25 06:36:48
14712,Zheng-Li01,renamed,4036302787,2020-11-25 05:49:18
9180,marcpopMSFT,subscribed,4035904766,2020-11-25 03:17:00
9180,marcpopMSFT,mentioned,4035904759,2020-11-25 03:17:00
9180,KathleenDollard,subscribed,4035904754,2020-11-25 03:17:00
9180,KathleenDollard,mentioned,4035904752,2020-11-25 03:17:00
9180,nguerrera,subscribed,4035782674,2020-11-25 02:30:42
9180,nguerrera,mentioned,4035782668,2020-11-25 02:30:42
12035,sbomer,referenced,4035434874,2020-11-25 00:42:37
14642,sbomer,referenced,4035434872,2020-11-25 00:42:37
14691,adamsitnik,subscribed,4035122799,2020-11-24 22:44:27
14691,adamsitnik,mentioned,4035122796,2020-11-24 22:44:27
14691,sfoslund,subscribed,4034967596,2020-11-24 21:52:59
14691,sfoslund,mentioned,4034967587,2020-11-24 21:52:59
13513,dsplaisted,subscribed,4034837857,2020-11-24 21:13:26
13513,dsplaisted,mentioned,4034837852,2020-11-24 21:13:26
14272,cartermp,subscribed,4034764811,2020-11-24 20:52:35
14272,cartermp,mentioned,4034764809,2020-11-24 20:52:35
14691,sfoslund,milestoned,4034262338,2020-11-24 18:29:35
14691,sfoslund,assigned,4034262055,2020-11-24 18:29:31
14691,sfoslund,subscribed,4034156672,2020-11-24 18:02:35
14691,sfoslund,mentioned,4034156659,2020-11-24 18:02:35
14691,adamsitnik,subscribed,4033973976,2020-11-24 17:19:20
14691,adamsitnik,mentioned,4033973972,2020-11-24 17:19:19
14602,wli3,subscribed,4032101461,2020-11-24 10:53:49
14602,wli3,mentioned,4032101459,2020-11-24 10:53:48
14602,dsplaisted,subscribed,4032101453,2020-11-24 10:53:48
14602,dsplaisted,mentioned,4032101449,2020-11-24 10:53:48
14683,FixBo,renamed,4031785644,2020-11-24 09:45:42
14497,russcam,referenced,4031179064,2020-11-24 07:16:58
14673,msftbot[bot],closed,4030410727,2020-11-24 01:56:47
9782,jonsequitur,subscribed,4030030749,2020-11-23 23:11:42
9782,jonsequitur,mentioned,4030030747,2020-11-23 23:11:42
14667,sfoslund,milestoned,4030030008,2020-11-23 23:11:23
14667,wli3,subscribed,4030029830,2020-11-23 23:11:19
14667,wli3,mentioned,4030029827,2020-11-23 23:11:19
14660,sfoslund,closed,4030010944,2020-11-23 23:04:06
14673,sfoslund,milestoned,4029695704,2020-11-23 21:21:26
14673,sfoslund,assigned,4029695354,2020-11-23 21:21:22
14673,sfoslund,subscribed,4029672941,2020-11-23 21:15:30
14673,sfoslund,mentioned,4029672936,2020-11-23 21:15:30
14667,mairaw,transferred,4028898797,2020-11-23 17:45:07
14660,sfoslund,milestoned,4028659557,2020-11-23 16:52:15
14660,sfoslund,assigned,4028659208,2020-11-23 16:52:10
14660,sebastienros,subscribed,4028658910,2020-11-23 16:52:06
14660,sebastienros,mentioned,4028658905,2020-11-23 16:52:06
1522,mustakimali,referenced,4028429930,2020-11-23 16:05:31
14660,sfoslund,subscribed,4028382935,2020-11-23 15:56:52
14660,sfoslund,mentioned,4028382932,2020-11-23 15:56:52
14489,motowilliams,subscribed,4027980519,2020-11-23 14:37:37
14489,motowilliams,mentioned,4027980507,2020-11-23 14:37:37
14657,javiercn,transferred,4027538034,2020-11-23 13:02:40
14497,lucavice,subscribed,4027440537,2020-11-23 12:38:24
14497,lucavice,mentioned,4027440528,2020-11-23 12:38:24
14497,bilalmalik777,subscribed,4027249769,2020-11-23 11:51:14
14497,bilalmalik777,mentioned,4027249765,2020-11-23 11:51:14
14497,iCodeSometime,subscribed,4025945960,2020-11-23 06:06:05
14497,iCodeSometime,mentioned,4025945955,2020-11-23 06:06:05
14281,erwan-joly,referenced,4024302615,2020-11-21 23:36:34
14281,erwan-joly,referenced,4024295352,2020-11-21 23:23:33
14642,rainersigwald,subscribed,4023150941,2020-11-20 23:34:14
14642,rainersigwald,mentioned,4023150939,2020-11-20 23:34:14
14642,marek-safar,subscribed,4023150935,2020-11-20 23:34:14
14642,marek-safar,mentioned,4023150931,2020-11-20 23:34:14
14641,nkolev92,labeled,4023132885,2020-11-20 23:24:56
14641,nkolev92,assigned,4023132780,2020-11-20 23:24:53
14645,BrennanConroy,transferred,4022969296,2020-11-20 22:17:10
14645,liam-m,subscribed,4022969280,2020-11-20 22:17:10
14641,nkolev92,subscribed,4022612547,2020-11-20 20:17:23
14641,nkolev92,mentioned,4022612543,2020-11-20 20:17:23
14641,nkolev92,renamed,4022492754,2020-11-20 19:40:07
14641,lifengl,subscribed,4022489550,2020-11-20 19:39:09
14641,lifengl,mentioned,4022489542,2020-11-20 19:39:09
14641,nkolev92,subscribed,4022489536,2020-11-20 19:39:09
14641,nkolev92,mentioned,4022489531,2020-11-20 19:39:09
14641,davkean,subscribed,4022489527,2020-11-20 19:39:09
14641,davkean,mentioned,4022489521,2020-11-20 19:39:09
14641,panopticoncentral,subscribed,4022489516,2020-11-20 19:39:08
14641,panopticoncentral,mentioned,4022489513,2020-11-20 19:39:08
14641,dsplaisted,subscribed,4022489505,2020-11-20 19:39:08
14641,dsplaisted,mentioned,4022489500,2020-11-20 19:39:08
12921,stukalin,subscribed,4020950512,2020-11-20 13:42:49
12921,stukalin,mentioned,4020950507,2020-11-20 13:42:49
13431,marinovdh,subscribed,4020664667,2020-11-20 12:25:54
13431,marinovdh,mentioned,4020664664,2020-11-20 12:25:54
795,andreishirobokov,referenced,4020294106,2020-11-20 10:45:54
14497,olivermue,subscribed,4019834410,2020-11-20 08:56:12
14497,olivermue,mentioned,4019834406,2020-11-20 08:56:12
14417,tlakollo,closed,4019543394,2020-11-20 07:33:11
14562,eerhardt,subscribed,4018318205,2020-11-19 23:08:33
14562,eerhardt,mentioned,4018318204,2020-11-19 23:08:33
14623,davkean,transferred,4017853465,2020-11-19 20:53:24
14620,dotnet,unlocked,4017553911,2020-11-19 19:33:13
14620,sbomer,closed,4017552505,2020-11-19 19:32:49
14620,dotnet,locked,4017552459,2020-11-19 19:32:49
14602,vuplea,renamed,4017537923,2020-11-19 19:28:48
14622,vitek-karas,transferred,4017474676,2020-11-19 19:11:43
14621,vitek-karas,transferred,4017473775,2020-11-19 19:11:28
14497,iCodeSometime,subscribed,4017455372,2020-11-19 19:06:32
14497,iCodeSometime,mentioned,4017455369,2020-11-19 19:06:32
14553,zkat,subscribed,4017441816,2020-11-19 19:02:54
14553,zkat,mentioned,4017441809,2020-11-19 19:02:54
14620,sbomer,assigned,4017417589,2020-11-19 18:56:56
14620,vitek-karas,transferred,4017416901,2020-11-19 18:56:45
14619,jonpryor,referenced,4017197297,2020-11-19 17:59:50
14547,msallin,subscribed,4017119631,2020-11-19 17:41:18
14547,msallin,mentioned,4017119627,2020-11-19 17:41:18
14547,nkolev92,subscribed,4017110907,2020-11-19 17:39:18
14547,nkolev92,mentioned,4017110903,2020-11-19 17:39:18
14497,ajklotz,subscribed,4017047599,2020-11-19 17:25:18
14497,ajklotz,mentioned,4017047595,2020-11-19 17:25:18
14610,EnglishDave,closed,4017030883,2020-11-19 17:21:53
14618,dsplaisted,subscribed,4016959609,2020-11-19 17:07:53
14618,dsplaisted,mentioned,4016959600,2020-11-19 17:07:53
14553,Skyppid,subscribed,4016306445,2020-11-19 15:00:57
14553,Skyppid,mentioned,4016306440,2020-11-19 15:00:57
14081,MichaelSimons,closed,4016075476,2020-11-19 14:16:35
12921,EsmerlinJM,subscribed,4015935370,2020-11-19 13:48:41
12921,EsmerlinJM,mentioned,4015935364,2020-11-19 13:48:41
14554,0x53A,closed,4015410292,2020-11-19 11:42:46
14609,mairaw,transferred,4013464042,2020-11-19 00:59:22
14554,wli3,unassigned,4013438122,2020-11-19 00:47:25
14562,wli3,unassigned,4013399920,2020-11-19 00:30:19
14497,terrier-tom,subscribed,4013328782,2020-11-19 00:01:06
14497,terrier-tom,mentioned,4013328780,2020-11-19 00:01:06
14497,AskYous,subscribed,4013328775,2020-11-19 00:01:06
14497,AskYous,mentioned,4013328771,2020-11-19 00:01:06
14645,liam-m,subscribed,4013297247,2020-11-18 23:48:23
14528,liam-m,subscribed,4013288293,2020-11-18 23:44:47
14606,samsp-msft,pinned,4013152652,2020-11-18 22:54:47
14609,mdx0111,renamed,4013118856,2020-11-18 22:44:21
1458,marcpopMSFT,unlabeled,4013011360,2020-11-18 22:14:21
14554,marcpopMSFT,unlabeled,4013008379,2020-11-18 22:13:36
14554,marcpopMSFT,unlabeled,4013008377,2020-11-18 22:13:36
14554,marcpopMSFT,milestoned,4013005346,2020-11-18 22:12:47
14547,wli3,assigned,4012881590,2020-11-18 21:40:49
14547,wli3,subscribed,4012876061,2020-11-18 21:39:19
14547,wli3,mentioned,4012876060,2020-11-18 21:39:19
14547,sfoslund,milestoned,4012871787,2020-11-18 21:38:13
14547,sfoslund,unassigned,4012871578,2020-11-18 21:38:09
14547,sfoslund,unlabeled,4012871483,2020-11-18 21:38:07
14535,sfoslund,closed,4012856487,2020-11-18 21:33:54
14535,sfoslund,demilestoned,4012856447,2020-11-18 21:33:54
14528,sfoslund,closed,4012835811,2020-11-18 21:28:44
14528,sfoslund,unlabeled,4012834132,2020-11-18 21:28:19
14528,sfoslund,unassigned,4012833925,2020-11-18 21:28:16
14535,sfoslund,unassigned,4012763502,2020-11-18 21:11:04
14535,dale-personal,subscribed,4012763256,2020-11-18 21:11:00
14535,dale-personal,mentioned,4012763248,2020-11-18 21:11:00
14535,sfoslund,milestoned,4012761532,2020-11-18 21:10:36
14535,sfoslund,unlabeled,4012761195,2020-11-18 21:10:31
14542,sfoslund,closed,4012749612,2020-11-18 21:07:26
14546,sfoslund,closed,4012745597,2020-11-18 21:06:16
14546,sfoslund,unlabeled,4012743840,2020-11-18 21:05:49
14546,sfoslund,unassigned,4012743596,2020-11-18 21:05:46
14523,sbomer,subscribed,4012184882,2020-11-18 18:37:56
14523,sbomer,mentioned,4012184880,2020-11-18 18:37:56
14523,joeloff,labeled,4012184751,2020-11-18 18:37:53
12856,olowk,subscribed,4012134575,2020-11-18 18:25:41
12856,olowk,mentioned,4012134571,2020-11-18 18:25:41
14523,joeloff,unlabeled,4012122062,2020-11-18 18:22:30
14520,joeloff,labeled,4011902128,2020-11-18 17:35:04
14520,joeloff,unlabeled,4011902127,2020-11-18 17:35:04
10603,AnthonyMastrean,closed,4011559178,2020-11-18 16:23:23
14570,MrYossu,closed,4011221769,2020-11-18 15:18:10
14497,CaCTuCaTu4ECKuu,referenced,4010871197,2020-11-18 14:11:30
14557,vOrdonezGit,closed,4010619087,2020-11-18 13:18:13
1458,oysteinkrog,referenced,4010410247,2020-11-18 12:27:44
13054,pgrawehr,closed,4010392654,2020-11-18 12:23:13
14547,msallin,renamed,4009318530,2020-11-18 08:09:09
9180,nguerrera,subscribed,4009197031,2020-11-18 07:33:50
9180,nguerrera,mentioned,4009197029,2020-11-18 07:33:50
14515,marcpopMSFT,milestoned,4007880234,2020-11-17 22:47:36
14557,wli3,milestoned,4007701228,2020-11-17 21:52:21
14557,wli3,unlabeled,4007700822,2020-11-17 21:52:14
12962,sbomer,assigned,4007698612,2020-11-17 21:51:35
14561,wli3,milestoned,4007689326,2020-11-17 21:48:49
14561,wli3,unlabeled,4007689080,2020-11-17 21:48:45
12359,TheBoneJarmer,subscribed,4007367428,2020-11-17 20:22:55
12359,TheBoneJarmer,mentioned,4007367425,2020-11-17 20:22:54
12359,dmgardiner25,subscribed,4007313060,2020-11-17 20:08:32
12359,dmgardiner25,mentioned,4007313059,2020-11-17 20:08:32
14570,marcpopMSFT,unlabeled,4007311482,2020-11-17 20:08:05
14570,marcpopMSFT,labeled,4007311332,2020-11-17 20:08:02
14290,marcpopMSFT,closed,4007309230,2020-11-17 20:07:27
14290,dotnet,locked,4007309178,2020-11-17 20:07:27
14562,wli3,unlabeled,4007302279,2020-11-17 20:05:32
14562,wli3,labeled,4007302131,2020-11-17 20:05:29
14560,wli3,closed,4007299545,2020-11-17 20:04:47
14581,marcpopMSFT,milestoned,4007294058,2020-11-17 20:03:22
14554,wli3,labeled,4007293661,2020-11-17 20:03:17
14581,marcpopMSFT,unlabeled,4007293448,2020-11-17 20:03:14
14581,marcpopMSFT,unassigned,4007293210,2020-11-17 20:03:11
14578,nohwnd,assigned,4007284710,2020-11-17 20:01:03
14578,marcpopMSFT,labeled,4007281030,2020-11-17 20:00:07
14578,marcpopMSFT,unlabeled,4007281027,2020-11-17 20:00:07
14578,marcpopMSFT,unassigned,4007280580,2020-11-17 20:00:00
14526,joeloff,assigned,4007266133,2020-11-17 19:56:07
14525,joeloff,assigned,4007266121,2020-11-17 19:56:07
14523,joeloff,assigned,4007266107,2020-11-17 19:56:06
14522,joeloff,assigned,4007266083,2020-11-17 19:56:06
14520,joeloff,assigned,4007266067,2020-11-17 19:56:06
14526,marcpopMSFT,labeled,4007263910,2020-11-17 19:55:32
14525,marcpopMSFT,labeled,4007263902,2020-11-17 19:55:32
14523,marcpopMSFT,labeled,4007263890,2020-11-17 19:55:32
14522,marcpopMSFT,labeled,4007263875,2020-11-17 19:55:31
14520,marcpopMSFT,labeled,4007263852,2020-11-17 19:55:31
14547,sfoslund,assigned,4007262394,2020-11-17 19:55:08
14546,sfoslund,assigned,4007262362,2020-11-17 19:55:08
14542,sfoslund,assigned,4007262346,2020-11-17 19:55:08
14535,sfoslund,assigned,4007262321,2020-11-17 19:55:08
14528,sfoslund,assigned,4007262294,2020-11-17 19:55:07
14547,marcpopMSFT,labeled,4007257111,2020-11-17 19:53:44
14546,marcpopMSFT,labeled,4007257096,2020-11-17 19:53:44
14542,marcpopMSFT,labeled,4007257084,2020-11-17 19:53:44
14535,marcpopMSFT,labeled,4007257068,2020-11-17 19:53:44
14528,marcpopMSFT,labeled,4007257039,2020-11-17 19:53:43
14553,dsplaisted,assigned,4007255702,2020-11-17 19:53:23
14552,dsplaisted,assigned,4007255674,2020-11-17 19:53:23
14551,dsplaisted,assigned,4007255647,2020-11-17 19:53:22
14549,dsplaisted,assigned,4007255623,2020-11-17 19:53:22
14548,dsplaisted,assigned,4007255601,2020-11-17 19:53:22
14553,marcpopMSFT,labeled,4007243017,2020-11-17 19:49:51
14552,marcpopMSFT,labeled,4007243002,2020-11-17 19:49:51
14551,marcpopMSFT,labeled,4007242988,2020-11-17 19:49:51
14549,marcpopMSFT,labeled,4007242966,2020-11-17 19:49:50
14548,marcpopMSFT,labeled,4007242941,2020-11-17 19:49:50
14562,wli3,assigned,4007241643,2020-11-17 19:49:30
14561,wli3,assigned,4007241629,2020-11-17 19:49:29
14560,wli3,assigned,4007241604,2020-11-17 19:49:29
14557,wli3,assigned,4007241592,2020-11-17 19:49:29
14554,wli3,assigned,4007241584,2020-11-17 19:49:29
14562,marcpopMSFT,labeled,4007240826,2020-11-17 19:49:18
14561,marcpopMSFT,labeled,4007240813,2020-11-17 19:49:18
14560,marcpopMSFT,labeled,4007240784,2020-11-17 19:49:17
14557,marcpopMSFT,labeled,4007240763,2020-11-17 19:49:17
14554,marcpopMSFT,labeled,4007240738,2020-11-17 19:49:17
14581,marcpopMSFT,assigned,4007149749,2020-11-17 19:25:43
14578,marcpopMSFT,assigned,4007149695,2020-11-17 19:25:43
14570,marcpopMSFT,assigned,4007149637,2020-11-17 19:25:42
14581,marcpopMSFT,labeled,4007147961,2020-11-17 19:25:20
14578,marcpopMSFT,labeled,4007147909,2020-11-17 19:25:19
14570,marcpopMSFT,labeled,4007147867,2020-11-17 19:25:19
14578,nohwnd,subscribed,4006138425,2020-11-17 15:42:23
14578,nohwnd,mentioned,4006138419,2020-11-17 15:42:23
200,dasMulli,subscribed,4005130726,2020-11-17 12:12:33
200,dasMulli,mentioned,4005130719,2020-11-17 12:12:33
14503,rbqm,subscribed,4005114907,2020-11-17 12:08:20
14503,rbqm,mentioned,4005114904,2020-11-17 12:08:20
10178,mikeharder,subscribed,4005100595,2020-11-17 12:04:35
10178,mikeharder,mentioned,4005100590,2020-11-17 12:04:35
14570,jaredpar,transferred,4004085680,2020-11-17 08:02:56
14281,emilol,referenced,4003539113,2020-11-17 04:38:31
14281,emilol,referenced,4003532005,2020-11-17 04:34:45
14281,emilol,referenced,4003444143,2020-11-17 03:48:30
12962,KathleenDollard,subscribed,4002599591,2020-11-16 22:17:26
12962,KathleenDollard,mentioned,4002599589,2020-11-16 22:17:26
12962,dsplaisted,subscribed,4002599586,2020-11-16 22:17:26
12962,dsplaisted,mentioned,4002599584,2020-11-16 22:17:26
14540,terrajobst,unassigned,4001982582,2020-11-16 19:33:07
14540,sfoslund,subscribed,4001982331,2020-11-16 19:33:03
14540,sfoslund,mentioned,4001982326,2020-11-16 19:33:03
10295,OscarAgreda,subscribed,4001797539,2020-11-16 18:44:50
10295,OscarAgreda,mentioned,4001797535,2020-11-16 18:44:50
14562,eerhardt,subscribed,4001329690,2020-11-16 16:55:53
14562,eerhardt,mentioned,4001329684,2020-11-16 16:55:53
14562,LakshanF,subscribed,4001329673,2020-11-16 16:55:53
14562,LakshanF,mentioned,4001329668,2020-11-16 16:55:53
14562,sbomer,subscribed,4001329662,2020-11-16 16:55:53
14562,sbomer,mentioned,4001329656,2020-11-16 16:55:53
14562,agocke,subscribed,4001329650,2020-11-16 16:55:52
14562,agocke,mentioned,4001329648,2020-11-16 16:55:52
200,dasMulli,subscribed,4000201846,2020-11-16 13:20:56
200,dasMulli,mentioned,4000201845,2020-11-16 13:20:56
200,davidfowl,subscribed,4000054578,2020-11-16 12:43:30
200,davidfowl,mentioned,4000054571,2020-11-16 12:43:30
200,davidfowl,subscribed,3999922075,2020-11-16 12:08:11
200,davidfowl,mentioned,3999922072,2020-11-16 12:08:11
13427,github-actions[bot],referenced,3997690169,2020-11-15 18:49:21
14281,southernwind,referenced,3997442160,2020-11-15 14:06:28
14281,southernwind,referenced,3997440177,2020-11-15 14:04:01
14281,southernwind,referenced,3997438983,2020-11-15 14:02:36
8676,Joe4evr,subscribed,3997152053,2020-11-15 07:00:03
8676,Joe4evr,mentioned,3997152052,2020-11-15 07:00:03
9487,Noggog,referenced,3997146761,2020-11-15 06:48:53
14548,GrabYourPitchforks,transferred,3996887378,2020-11-15 00:40:41
14547,GrabYourPitchforks,transferred,3996885350,2020-11-15 00:36:20
14548,reflectronic,subscribed,3996869468,2020-11-15 00:05:57
14548,reflectronic,mentioned,3996869466,2020-11-15 00:05:56
14385,mateoatr,closed,3995882738,2020-11-14 01:05:40
14292,mwpowellhtx,closed,3995711492,2020-11-13 23:16:07
3606,anandtpatel,subscribed,3995582125,2020-11-13 22:17:30
3606,anandtpatel,mentioned,3995582121,2020-11-13 22:17:30
14540,sfoslund,assigned,3995449694,2020-11-13 21:30:51
14540,terrajobst,milestoned,3995280303,2020-11-13 20:38:02
14540,terrajobst,labeled,3995277630,2020-11-13 20:37:11
14540,terrajobst,transferred,3995276180,2020-11-13 20:36:47
10341,gegaryfa,referenced,3995272458,2020-11-13 20:35:45
14497,terrier-tom,subscribed,3995200772,2020-11-13 20:12:50
14497,terrier-tom,mentioned,3995200769,2020-11-13 20:12:50
14292,marcpopMSFT,subscribed,3994837262,2020-11-13 18:34:45
14292,marcpopMSFT,mentioned,3994837257,2020-11-13 18:34:45
14461,KathleenDollard,subscribed,3994400687,2020-11-13 17:00:45
14461,KathleenDollard,mentioned,3994400683,2020-11-13 17:00:45
14502,mareklinka,subscribed,3993598866,2020-11-13 14:00:45
14502,mareklinka,mentioned,3993598863,2020-11-13 14:00:45
14534,shabbyk,closed,3993473509,2020-11-13 13:28:03
14534,shabbyk,renamed,3993458825,2020-11-13 13:23:59
14502,yevgeni-zolotko,subscribed,3993200206,2020-11-13 12:08:40
14502,yevgeni-zolotko,mentioned,3993200203,2020-11-13 12:08:40
14081,elafarge,referenced,3993163513,2020-11-13 11:57:16
13881,marcpopMSFT,subscribed,3993025270,2020-11-13 11:15:36
13881,marcpopMSFT,mentioned,3993025265,2020-11-13 11:15:36
14511,mjebrahimi,subscribed,3990438708,2020-11-12 19:59:50
14511,mjebrahimi,mentioned,3990438705,2020-11-12 19:59:50
14511,joperezr,subscribed,3990438696,2020-11-12 19:59:50
14511,joperezr,mentioned,3990438691,2020-11-12 19:59:50
14511,eerhardt,closed,3990438680,2020-11-12 19:59:49
14530,wli3,assigned,3990325264,2020-11-12 19:30:10
3655,wli3,closed,3990312353,2020-11-12 19:26:46
14511,eerhardt,subscribed,3990281880,2020-11-12 19:18:38
14511,eerhardt,mentioned,3990281877,2020-11-12 19:18:38
14511,joperezr,subscribed,3990107047,2020-11-12 18:32:50
14511,joperezr,mentioned,3990107045,2020-11-12 18:32:50
14511,ericstj,subscribed,3990107040,2020-11-12 18:32:50
14511,ericstj,mentioned,3990107030,2020-11-12 18:32:50
14527,last-Programmer,closed,3989916666,2020-11-12 17:47:21
14523,sbomer,subscribed,3988353474,2020-11-12 12:08:34
14523,sbomer,mentioned,3988353471,2020-11-12 12:08:34
11351,DMpradeep,subscribed,3987942267,2020-11-12 10:27:50
11351,DMpradeep,mentioned,3987942265,2020-11-12 10:27:50
14497,dathway,subscribed,3987192984,2020-11-12 07:26:37
14497,dathway,mentioned,3987192982,2020-11-12 07:26:37
14497,dathway,subscribed,3987044118,2020-11-12 06:38:04
14497,dathway,mentioned,3987044116,2020-11-12 06:38:04
1458,marcpopMSFT,subscribed,3986306121,2020-11-12 01:09:52
1458,marcpopMSFT,mentioned,3986306120,2020-11-12 01:09:52
14396,wli3,closed,3986293163,2020-11-12 01:03:50
14414,wli3,closed,3986289282,2020-11-12 01:02:04
14403,vijayrkn,subscribed,3986281839,2020-11-12 00:58:46
14403,vijayrkn,mentioned,3986281836,2020-11-12 00:58:46
14403,wli3,unassigned,3986281449,2020-11-12 00:58:35
14403,wli3,labeled,3986281406,2020-11-12 00:58:33
14403,wli3,unlabeled,3986281405,2020-11-12 00:58:33
14438,agocke,subscribed,3986280503,2020-11-12 00:58:08
14438,agocke,mentioned,3986280502,2020-11-12 00:58:08
14438,wli3,labeled,3986278383,2020-11-12 00:57:07
14438,wli3,unassigned,3986278210,2020-11-12 00:57:01
14438,wli3,unlabeled,3986278162,2020-11-12 00:57:00
14497,dathway,subscribed,3986255740,2020-11-12 00:48:04
14497,dathway,mentioned,3986255738,2020-11-12 00:48:04
14499,danmosemsft,subscribed,3986083760,2020-11-11 23:29:18
14499,danmosemsft,mentioned,3986083756,2020-11-11 23:29:18
14497,dathway,subscribed,3986083170,2020-11-11 23:29:02
14497,dathway,mentioned,3986083168,2020-11-11 23:29:01
13491,marcpopMSFT,referenced,3985927735,2020-11-11 22:33:23
14021,marcpopMSFT,referenced,3985921550,2020-11-11 22:31:02
13860,terrajobst,subscribed,3985866449,2020-11-11 22:12:48
13860,terrajobst,mentioned,3985866443,2020-11-11 22:12:48
14371,marcpopMSFT,closed,3985853806,2020-11-11 22:08:54
14371,dotnet,locked,3985853772,2020-11-11 22:08:54
14497,augustoproiete,subscribed,3985711087,2020-11-11 21:23:28
14497,augustoproiete,mentioned,3985711083,2020-11-11 21:23:28
14497,augustoproiete,subscribed,3985681630,2020-11-11 21:14:13
14497,augustoproiete,mentioned,3985681629,2020-11-11 21:14:13
14497,olivermue,subscribed,3985566708,2020-11-11 20:40:04
14497,olivermue,mentioned,3985566703,2020-11-11 20:40:04
14503,kaby76,reopened,3985535007,2020-11-11 20:30:28
14320,joeloff,closed,3985532832,2020-11-11 20:29:50
14320,dotnet,locked,3985532808,2020-11-11 20:29:49
14497,olivermue,subscribed,3985530154,2020-11-11 20:29:02
14497,olivermue,mentioned,3985530148,2020-11-11 20:29:02
14320,joeloff,assigned,3985510481,2020-11-11 20:23:17
14320,joeloff,unassigned,3985509353,2020-11-11 20:22:59
14497,olivermue,subscribed,3985444405,2020-11-11 20:03:35
14497,olivermue,mentioned,3985444403,2020-11-11 20:03:35
14320,joeloff,unlabeled,3985442996,2020-11-11 20:03:10
14321,joeloff,labeled,3985434075,2020-11-11 20:00:33
14321,joeloff,unlabeled,3985434072,2020-11-11 20:00:33
10498,scottaddie,subscribed,3985328426,2020-11-11 19:29:25
10498,scottaddie,mentioned,3985328425,2020-11-11 19:29:25
10498,KathleenDollard,subscribed,3985328422,2020-11-11 19:29:25
10498,KathleenDollard,mentioned,3985328417,2020-11-11 19:29:25
14497,olivermue,subscribed,3985059025,2020-11-11 18:12:10
14497,olivermue,mentioned,3985059016,2020-11-11 18:12:10
14475,eerhardt,subscribed,3984965594,2020-11-11 17:47:24
14475,eerhardt,mentioned,3984965591,2020-11-11 17:47:24
14475,eerhardt,subscribed,3984948781,2020-11-11 17:42:51
14475,eerhardt,mentioned,3984948778,2020-11-11 17:42:51
14509,BenVillalobos,transferred,3984898172,2020-11-11 17:30:07
14509,Denis535,subscribed,3984897978,2020-11-11 17:30:04
14497,olivermue,subscribed,3984770609,2020-11-11 16:59:50
14497,olivermue,mentioned,3984770605,2020-11-11 16:59:50
14497,olivermue,subscribed,3984762021,2020-11-11 16:57:46
14497,olivermue,mentioned,3984762017,2020-11-11 16:57:46
14497,olivermue,subscribed,3984695847,2020-11-11 16:41:56
14497,olivermue,mentioned,3984695836,2020-11-11 16:41:55
14475,GrabYourPitchforks,subscribed,3984438212,2020-11-11 15:44:25
14475,GrabYourPitchforks,mentioned,3984438208,2020-11-11 15:44:25
7732,KathleenDollard,subscribed,3984232297,2020-11-11 14:59:45
7732,KathleenDollard,mentioned,3984232291,2020-11-11 14:59:45
14503,kaby76,closed,3983781178,2020-11-11 13:13:46
14496,NiJeTi,closed,3983420725,2020-11-11 11:31:58
12710,vdanche,closed,3983046743,2020-11-11 09:55:00
14389,marcpopMSFT,unassigned,3981325043,2020-11-10 23:01:30
14389,marcpopMSFT,unlabeled,3981324863,2020-11-10 23:01:27
14389,marcpopMSFT,closed,3981322429,2020-11-10 23:00:36
14389,dotnet,locked,3981322402,2020-11-10 23:00:36
14491,davidsk,renamed,3981104384,2020-11-10 21:50:42
10683,rainersigwald,renamed,3981072818,2020-11-10 21:41:35
14292,marcpopMSFT,subscribed,3981051370,2020-11-10 21:35:05
14292,marcpopMSFT,mentioned,3981051366,2020-11-10 21:35:05
14475,agocke,added_to_project,3981024640,2020-11-10 21:27:06
14292,marcpopMSFT,milestoned,3981022016,2020-11-10 21:26:20
14292,marcpopMSFT,unlabeled,3981021727,2020-11-10 21:26:14
14620,Nihlus,referenced,3980825946,2020-11-10 20:30:47
1675,dsplaisted,referenced,3980636554,2020-11-10 19:41:12
12962,mikem8361,subscribed,3980061244,2020-11-10 17:18:16
12962,mikem8361,mentioned,3980061240,2020-11-10 17:18:16
12962,wli3,subscribed,3980061230,2020-11-10 17:18:16
12962,wli3,mentioned,3980061227,2020-11-10 17:18:16
