group,oldest_pull,pulls_total,commits_total
495,1837,1,1
496,1844,1,2
497,1845,1,1
498,1852,1,1
499,1848,1,1
500,1843,1,1
501,1858,1,2
502,1859,1,2
503,1860,1,2
504,1861,1,2
505,1862,1,2
506,1871,1,2
507,1873,1,2
508,1872,1,1
509,1875,1,2
510,1877,1,2
511,1879,1,3
512,1876,1,3
513,1885,1,2
514,1887,1,2
515,1888,1,1
516,1889,1,1
517,1868,1,1
518,1890,1,1
519,1891,1,1
520,1796,1,1
521,1892,1,2
522,1857,1,8
523,1902,1,3
524,1904,1,1
525,1915,1,1
526,1914,1,1
527,1925,1,2
528,1928,1,1
529,1821,1,3
530,1935,1,1
531,1937,1,1
532,1939,1,2
533,1943,1,2
534,1947,1,4
535,1944,1,7
536,1952,1,3
537,1954,1,1
538,1958,1,2
539,1962,1,1
540,1964,1,2
541,1965,1,2
542,1886,1,1
543,1963,1,2
544,1968,1,1
545,2006,1,3
546,1972,1,2
547,1974,1,1
548,1973,1,1
549,1970,1,1
550,1969,1,1
551,1976,1,1
552,1981,1,1
553,1980,1,1
554,1979,1,2
555,1983,1,8
556,1985,1,3
557,1982,1,1
558,1984,1,1
559,1989,1,3
560,1986,1,2
561,1988,1,1
562,1971,1,4
563,1990,1,1
564,1992,1,1
565,1997,1,2
566,2000,1,2
567,1991,1,1
568,2002,1,2
569,2007,1,1
570,2001,1,1
571,2011,1,1
572,2012,1,1
573,2016,1,2
574,2023,1,4
575,2026,1,2
576,2022,1,1
577,2027,1,2
578,2017,1,1
579,1995,1,1
580,2029,1,2
581,2030,1,2
582,2008,1,7
583,2040,1,3
584,2042,1,3
585,2028,1,5
586,2043,1,2
587,2039,1,3
588,2046,1,1
589,2020,1,2
590,2055,1,2
591,2056,1,2
592,2057,1,2
593,2058,1,1
594,2060,1,4
595,2059,1,1
596,2063,1,2
597,2067,1,1
598,2069,1,3
599,2070,1,2
600,2073,1,2
601,2075,1,1
602,2066,1,3
603,2080,1,2
604,2064,1,2
605,2081,1,2
606,2084,1,3
607,2083,1,3
608,2074,1,1
609,2091,1,2
610,2085,1,13
611,2090,1,6
612,2086,1,1
613,2094,1,1
614,2095,1,3
615,2096,1,4
616,2099,1,4
617,2088,1,3
618,2101,1,3
619,2104,1,2
620,2105,1,3
621,2106,1,2
622,2097,1,1
623,2109,1,4
624,2111,1,2
625,2112,1,1
626,2117,1,2
627,2102,1,2
628,2126,1,3
629,2130,1,7
630,2131,1,2
631,2127,1,3
632,2133,1,2
633,2123,1,1
634,2134,1,2
635,2135,1,2
636,2136,1,5
637,2120,1,1
638,2141,1,2
639,2143,1,2
