issue_no,found_id,is_issue,is_pull_request
9590,4368,True,False
9586,1690,True,False
9584,9786,True,False
9579,28533,False,False
9574,7121,True,False
9569,394,True,True
9559,7239,True,False
9556,7210,True,False
9554,1599,True,False
9548,1596,True,False
9547,7069,True,False
9543,1594,True,True
9542,7064,True,False
9541,7063,True,False
9540,3499,True,False
9530,7050,True,False
9525,28038,False,False
9524,2251,True,False
9524,29820,False,False
9521,819,True,True
9520,1588,True,False
9517,1589,True,True
9508,1584,True,True
9507,7032,True,False
9504,572,True,False
9502,3222,False,True
9498,1458,True,False
9489,1563,True,False
9482,276,True,True
9474,27566,False,False
9473,2312,True,False
9472,3386,False,True
9462,335,True,False
9452,1157,True,False
9445,548,True,True
9444,6990,True,False
9442,9653,True,False
9439,9391,True,False
9439,9391,True,False
9437,4179,True,False
9435,9394,True,False
9434,1624,True,False
9430,6978,True,False
9428,6980,True,False
9427,6975,True,False
9425,3350,False,True
9424,9329,True,False
9420,335,True,False
9414,9330,True,False
9411,3323,False,True
9408,4153,False,True
9401,6935,True,False
9398,9353,True,False
9398,9353,True,False
9386,29648,False,False
9379,9249,True,False
9378,3132,False,True
9370,7293,True,False
9367,1503,False,True
9367,1580,True,False
9357,9231,True,False
9354,9137,True,False
9351,8199,True,False
9346,6902,True,False
9331,1571,True,True
9328,9160,True,False
9315,9137,True,False
9307,9306,True,False
9301,9244,True,False
9296,2161,True,False
9294,2159,True,True
9293,1554,True,False
9281,9088,True,False
9281,9088,True,False
9280,2149,True,False
9277,6812,True,False
9275,327,True,True
9272,6805,True,False
9271,8921,True,False
9270,9029,True,False
9270,9030,True,False
9269,2174,True,True
9268,6803,True,False
9261,1506,False,True
9255,3993,True,False
9254,1498,True,False
9253,3976,False,True
9250,1495,True,False
9246,3953,False,True
9242,3931,False,True
9237,3009,True,False
9236,290,True,True
9230,375,True,False
9224,3142,False,True
9220,10340,True,False
9219,1485,True,False
9217,8886,True,False
9207,11367,False,True
9196,1489,True,False
9195,373,True,False
9188,3845,False,True
9185,1471,True,False
9166,6672,True,False
9165,6665,True,False
9164,406,True,True
9156,320,True,True
9152,2002,False,True
9151,6651,True,False
9144,8821,True,False
9143,6647,True,False
9142,10298,True,False
9139,1450,True,False
9135,1447,True,False
9132,8401,True,False
9131,3765,True,False
9129,6636,True,False
9123,16101,False,False
9122,8707,True,False
9122,8707,True,False
9122,8707,True,False
9121,4591,True,False
9120,6617,True,False
9118,8833,True,False
9099,6603,True,False
9098,6602,True,False
9091,300,True,False
9089,10980,False,True
9088,6559,True,False
9079,8589,True,False
9078,2869,True,False
9076,24736,False,False
9074,27012,False,False
9068,1426,True,False
9055,6541,True,False
9050,6540,True,False
9048,2852,False,True
9044,8539,True,False
9044,8539,True,False
9039,2831,False,True
9037,8615,True,False
9037,8707,True,False
9037,912,True,True
9035,8496,True,False
9030,3634,False,True
9028,8486,True,False
9027,2821,False,True
9025,556076,False,False
9023,6477,True,False
9005,8998,True,False
8993,24124,False,False
8992,6402,True,False
8989,3580,False,True
8984,280,True,False
8983,1357,True,False
8978,6374,True,False
8977,3579,False,True
8970,23998,False,False
8966,6353,True,False
8962,8100,True,False
8962,8628,True,False
8960,24019,False,False
8953,1373,True,True
8948,3531,False,True
8947,2809,True,False
8945,3528,False,True
8943,6309,True,False
8942,3521,False,True
8941,1499,True,False
8930,3151,True,False
8930,2230,False,True
8930,8950,True,False
8926,8697,True,False
8924,1370,True,False
8923,1368,True,True
8915,1401,True,False
8915,1401,True,False
8910,3818,False,True
8908,6233,True,False
8907,3462,True,False
8906,7480,True,False
8898,2741,False,True
8896,6209,True,False
8894,8133,True,False
8882,3430,False,True
8876,4284,True,False
8871,1570,True,False
8870,3410,False,True
8862,6152,True,False
8861,3399,False,True
8857,1319,True,False
8856,6643,True,False
8854,141,True,True
8842,8100,True,False
8840,8751,True,False
8838,1306,True,True
8833,8685,True,False
8825,1224,True,True
8820,6193,True,False
8818,3333,False,True
8817,3332,False,True
8812,1213,True,False
8810,6061,True,False
8809,6060,True,False
8802,1290,True,True
8800,6030,True,False
8798,3388,True,False
8791,6003,True,False
8788,6159,True,False
8782,3279,False,True
8781,243,True,False
8776,5992,True,False
8773,1266,True,False
8772,6160,True,False
8768,9945,True,False
8767,1155,True,False
8764,5978,True,False
8763,3260,False,True
8761,5973,True,False
8759,24402,False,False
8754,5942,True,False
8753,3233,False,True
8751,3132,False,True
8749,7842,True,False
8747,7896,True,False
8746,1248,True,True
8744,24193,False,False
8743,1458,True,False
8743,1458,True,False
8741,1515,True,False
8739,7261,True,False
8739,8610,True,False
8734,7636,True,False
8732,1296,True,True
8730,1253,True,True
8728,1099,True,False
8726,1240,True,False
8724,1432,True,True
8723,3220,True,False
