issue_no,actor,event,event_id,created_at
45692,333fred,labeled,3821648687,2020-09-29 20:57:24
45692,333fred,referenced,3821642647,2020-09-29 20:55:41
47175,jcouv,added_to_project,3821006980,2020-09-29 18:07:37
26902,cston,assigned,3820973832,2020-09-29 17:58:56
47487,333fred,labeled,3820730523,2020-09-29 17:01:12
48163,Youssef1313,subscribed,3820460652,2020-09-29 16:07:59
48163,Youssef1313,mentioned,3820460649,2020-09-29 16:07:59
48143,TessenR,closed,3820365886,2020-09-29 15:48:38
48162,sharwell,labeled,3820337743,2020-09-29 15:43:06
48162,sharwell,labeled,3820337741,2020-09-29 15:43:06
48162,sharwell,labeled,3820337740,2020-09-29 15:43:06
48160,mavasani,labeled,3819873547,2020-09-29 14:18:38
48160,mavasani,labeled,3819873542,2020-09-29 14:18:38
48160,mavasani,transferred,3819872539,2020-09-29 14:18:28
48051,sharwell,subscribed,3819213315,2020-09-29 12:12:06
48051,sharwell,mentioned,3819213313,2020-09-29 12:12:06
48100,sparkie108,subscribed,3819149010,2020-09-29 11:58:06
48100,sparkie108,mentioned,3819149007,2020-09-29 11:58:06
48100,jcouv,subscribed,3819014199,2020-09-29 11:27:30
48100,jcouv,mentioned,3819014198,2020-09-29 11:27:30
48100,sparkie108,subscribed,3819014189,2020-09-29 11:27:30
48100,sparkie108,mentioned,3819014186,2020-09-29 11:27:30
45226,CyrusNajmabadi,closed,3817821043,2020-09-29 07:02:54
47999,CyrusNajmabadi,moved_columns_in_project,3817819230,2020-09-29 07:02:26
47999,CyrusNajmabadi,closed,3817819172,2020-09-29 07:02:25
48154,jcouv,added_to_project,3817575034,2020-09-29 05:51:17
22872,jcouv,moved_columns_in_project,3817564596,2020-09-29 05:47:19
36550,jcouv,moved_columns_in_project,3817562120,2020-09-29 05:46:17
48154,cston,labeled,3817382770,2020-09-29 04:22:44
48154,cston,labeled,3817382768,2020-09-29 04:22:44
48154,cston,assigned,3817382108,2020-09-29 04:22:21
44770,dibarbet,milestoned,3817292942,2020-09-29 03:32:32
44770,dibarbet,demilestoned,3817292940,2020-09-29 03:32:32
46580,dibarbet,milestoned,3817282923,2020-09-29 03:26:57
46580,dibarbet,demilestoned,3817282921,2020-09-29 03:26:57
45966,CyrusNajmabadi,subscribed,3817281143,2020-09-29 03:26:01
45966,CyrusNajmabadi,mentioned,3817281142,2020-09-29 03:26:01
45966,CyrusNajmabadi,assigned,3817280640,2020-09-29 03:25:42
45966,allisonchou,unassigned,3817280497,2020-09-29 03:25:37
45966,dibarbet,unassigned,3817280491,2020-09-29 03:25:36
48151,davidwengier,assigned,3817079704,2020-09-29 01:39:51
48151,davidwengier,labeled,3817079701,2020-09-29 01:39:51
48150,davidwengier,assigned,3817074929,2020-09-29 01:37:16
48150,davidwengier,labeled,3817074915,2020-09-29 01:37:16
48147,mavasani,assigned,3817064529,2020-09-29 01:31:46
47154,mavasani,referenced,3817035757,2020-09-29 01:16:54
47707,mavasani,referenced,3817035755,2020-09-29 01:16:54
47154,mavasani,referenced,3817020439,2020-09-29 01:08:28
47707,mavasani,referenced,3817020437,2020-09-29 01:08:28
19809,cston,closed,3816989423,2020-09-29 00:51:28
48141,Youssef1313,closed,3816976700,2020-09-29 00:43:58
42624,dibarbet,closed,3816955373,2020-09-29 00:31:56
43551,dibarbet,closed,3816952918,2020-09-29 00:30:36
43551,dibarbet,milestoned,3816951528,2020-09-29 00:29:51
43551,dibarbet,demilestoned,3816951527,2020-09-29 00:29:51
45063,dibarbet,milestoned,3816950633,2020-09-29 00:29:23
45063,dibarbet,demilestoned,3816950632,2020-09-29 00:29:23
45063,dibarbet,closed,3816950125,2020-09-29 00:29:05
45063,dibarbet,milestoned,3816949700,2020-09-29 00:28:50
45063,dibarbet,demilestoned,3816949699,2020-09-29 00:28:50
46403,dibarbet,milestoned,3816949248,2020-09-29 00:28:38
46403,dibarbet,demilestoned,3816949246,2020-09-29 00:28:38
46694,dibarbet,milestoned,3816948239,2020-09-29 00:28:07
46694,dibarbet,demilestoned,3816948238,2020-09-29 00:28:07
46880,dibarbet,milestoned,3816947914,2020-09-29 00:27:58
46880,dibarbet,demilestoned,3816947913,2020-09-29 00:27:58
47254,dibarbet,milestoned,3816943298,2020-09-29 00:25:24
47254,dibarbet,demilestoned,3816943297,2020-09-29 00:25:24
47478,dibarbet,milestoned,3816942931,2020-09-29 00:25:12
47478,dibarbet,demilestoned,3816942929,2020-09-29 00:25:12
45084,dibarbet,milestoned,3816939826,2020-09-29 00:23:27
45084,dibarbet,demilestoned,3816939825,2020-09-29 00:23:27
48136,jinujoseph,labeled,3816924636,2020-09-29 00:15:14
48136,CyrusNajmabadi,subscribed,3816923109,2020-09-29 00:14:24
48136,CyrusNajmabadi,mentioned,3816923104,2020-09-29 00:14:24
48136,sharwell,subscribed,3816879422,2020-09-28 23:51:08
48136,sharwell,mentioned,3816879421,2020-09-28 23:51:08
48140,jcouv,labeled,3816876857,2020-09-28 23:49:49
48140,jcouv,labeled,3816876856,2020-09-28 23:49:49
48136,sharwell,subscribed,3816850627,2020-09-28 23:35:37
48136,sharwell,mentioned,3816850624,2020-09-28 23:35:37
48140,BillWagner,subscribed,3816818665,2020-09-28 23:19:47
48140,BillWagner,mentioned,3816818663,2020-09-28 23:19:47
48140,gewarren,subscribed,3816818606,2020-09-28 23:19:45
48140,gewarren,mentioned,3816818602,2020-09-28 23:19:45
48140,333fred,subscribed,3816818549,2020-09-28 23:19:44
48140,333fred,mentioned,3816818548,2020-09-28 23:19:44
48140,gewarren,subscribed,3816818518,2020-09-28 23:19:42
48140,gewarren,mentioned,3816818516,2020-09-28 23:19:42
48140,chsienki,subscribed,3816818499,2020-09-28 23:19:42
48140,jcouv,subscribed,3816818497,2020-09-28 23:19:42
48140,cston,subscribed,3816818495,2020-09-28 23:19:42
48140,AlekseyTs,subscribed,3816818492,2020-09-28 23:19:42
48140,VSadov,subscribed,3816818490,2020-09-28 23:19:41
48140,RikkiGibson,subscribed,3816818488,2020-09-28 23:19:41
48140,333fred,subscribed,3816818484,2020-09-28 23:19:41
48140,jaredpar,subscribed,3816818480,2020-09-28 23:19:41
48140,sharwell,subscribed,3816818468,2020-09-28 23:19:41
48140,sharwell,mentioned,3816818467,2020-09-28 23:19:41
48140,sharwell,subscribed,3816818442,2020-09-28 23:19:40
48140,sharwell,mentioned,3816818440,2020-09-28 23:19:40
48140,BillWagner,subscribed,3816818437,2020-09-28 23:19:40
48140,BillWagner,mentioned,3816818436,2020-09-28 23:19:40
48140,dotnet-bot,subscribed,3816818406,2020-09-28 23:19:39
48140,dotnet-bot,mentioned,3816818404,2020-09-28 23:19:39
48140,danielbisar,subscribed,3816818401,2020-09-28 23:19:39
48140,danielbisar,mentioned,3816818400,2020-09-28 23:19:38
20648,jcouv,moved_columns_in_project,3816768661,2020-09-28 22:55:58
48080,Youssef1313,closed,3816744798,2020-09-28 22:44:40
48080,333fred,subscribed,3816729399,2020-09-28 22:37:24
48080,333fred,mentioned,3816729393,2020-09-28 22:37:24
48108,sharwell,labeled,3816566148,2020-09-28 21:35:43
48108,sharwell,unlabeled,3816566147,2020-09-28 21:35:43
48108,sharwell,closed,3816565833,2020-09-28 21:35:37
48108,sharwell,milestoned,3816565771,2020-09-28 21:35:35
47938,felixhirt,subscribed,3816553341,2020-09-28 21:31:36
47938,felixhirt,mentioned,3816553340,2020-09-28 21:31:36
47938,jmarolf,closed,3816553330,2020-09-28 21:31:36
47451,jmarolf,closed,3816544707,2020-09-28 21:28:49
47451,jmarolf,moved_columns_in_project,3816542682,2020-09-28 21:28:09
47451,jmarolf,unlabeled,3816542580,2020-09-28 21:28:07
47938,jmarolf,moved_columns_in_project,3816535449,2020-09-28 21:25:54
47938,jmarolf,unlabeled,3816535286,2020-09-28 21:25:51
47937,jmarolf,unlabeled,3816532225,2020-09-28 21:24:52
47937,jmarolf,moved_columns_in_project,3816532025,2020-09-28 21:24:48
46297,sharwell,subscribed,3816531219,2020-09-28 21:24:32
46297,sharwell,mentioned,3816531212,2020-09-28 21:24:32
46297,jmarolf,unlabeled,3816529009,2020-09-28 21:23:56
46297,jmarolf,moved_columns_in_project,3816528566,2020-09-28 21:23:49
46614,jasonmalinowski,milestoned,3816437767,2020-09-28 20:55:49
46614,jasonmalinowski,demilestoned,3816437762,2020-09-28 20:55:49
47208,jasonmalinowski,milestoned,3816436787,2020-09-28 20:55:35
47208,jasonmalinowski,demilestoned,3816436786,2020-09-28 20:55:35
47211,chsienki,subscribed,3816434265,2020-09-28 20:54:54
47211,chsienki,mentioned,3816434258,2020-09-28 20:54:54
47211,jasonmalinowski,closed,3816433490,2020-09-28 20:54:41
42982,jasonmalinowski,milestoned,3816428267,2020-09-28 20:53:16
42982,jasonmalinowski,demilestoned,3816428264,2020-09-28 20:53:15
43683,jasonmalinowski,milestoned,3816428025,2020-09-28 20:53:11
43683,jasonmalinowski,demilestoned,3816428022,2020-09-28 20:53:11
47016,jasonmalinowski,milestoned,3816426083,2020-09-28 20:52:36
47016,jasonmalinowski,demilestoned,3816426081,2020-09-28 20:52:36
47324,jasonmalinowski,milestoned,3816423024,2020-09-28 20:51:41
47324,jasonmalinowski,demilestoned,3816423021,2020-09-28 20:51:41
47938,sharwell,moved_columns_in_project,3816421909,2020-09-28 20:51:21
48127,CyrusNajmabadi,subscribed,3816417638,2020-09-28 20:50:07
48127,CyrusNajmabadi,mentioned,3816417632,2020-09-28 20:50:07
47937,sharwell,moved_columns_in_project,3816370960,2020-09-28 20:36:49
15936,333fred,closed,3816359248,2020-09-28 20:33:33
46297,sharwell,moved_columns_in_project,3816348401,2020-09-28 20:30:26
47754,sharwell,moved_columns_in_project,3816291128,2020-09-28 20:14:20
46297,sharwell,moved_columns_in_project,3816244007,2020-09-28 20:01:08
47451,sharwell,moved_columns_in_project,3816239903,2020-09-28 19:59:57
48094,CyrusNajmabadi,closed,3816105368,2020-09-28 19:21:40
43051,mavasani,referenced,3815847132,2020-09-28 18:12:39
45966,allisonchou,milestoned,3815801334,2020-09-28 18:00:03
45966,allisonchou,demilestoned,3815801332,2020-09-28 18:00:03
41310,allisonchou,milestoned,3815800084,2020-09-28 17:59:43
41310,allisonchou,demilestoned,3815800082,2020-09-28 17:59:43
48108,sharwell,assigned,3815797494,2020-09-28 17:59:05
48108,sharwell,labeled,3815797451,2020-09-28 17:59:04
48108,sharwell,labeled,3815797448,2020-09-28 17:59:04
48108,sharwell,labeled,3815797447,2020-09-28 17:59:04
48112,sharwell,labeled,3815795828,2020-09-28 17:58:39
48112,sharwell,labeled,3815795823,2020-09-28 17:58:39
48123,sharwell,labeled,3815794333,2020-09-28 17:58:15
48123,sharwell,labeled,3815794329,2020-09-28 17:58:15
48123,sharwell,renamed,3815793592,2020-09-28 17:58:02
48123,sharwell,subscribed,3815782202,2020-09-28 17:54:59
48123,sharwell,mentioned,3815782196,2020-09-28 17:54:59
48112,alrz,renamed,3815779851,2020-09-28 17:54:23
48118,sharwell,subscribed,3815639216,2020-09-28 17:18:21
48118,sharwell,mentioned,3815639214,2020-09-28 17:18:21
48119,tmat,labeled,3815601373,2020-09-28 17:08:46
48119,tmat,labeled,3815588530,2020-09-28 17:05:30
45170,jmarolf,subscribed,3815562080,2020-09-28 16:59:55
45170,jmarolf,mentioned,3815562076,2020-09-28 16:59:55
45170,Youssef1313,subscribed,3815554674,2020-09-28 16:57:57
45170,Youssef1313,mentioned,3815554670,2020-09-28 16:57:57
43536,jcouv,added_to_project,3815547975,2020-09-28 16:56:17
22872,jcouv,moved_columns_in_project,3815544396,2020-09-28 16:55:28
7278,jcouv,moved_columns_in_project,3815538242,2020-09-28 16:53:56
24713,jcouv,moved_columns_in_project,3815537060,2020-09-28 16:53:36
20914,jcouv,unlabeled,3815534646,2020-09-28 16:52:58
1580,jcouv,moved_columns_in_project,3815532966,2020-09-28 16:52:29
32170,jcouv,moved_columns_in_project,3815530866,2020-09-28 16:51:55
48100,jcouv,moved_columns_in_project,3815505303,2020-09-28 16:45:40
48100,jcouv,closed,3815505244,2020-09-28 16:45:40
48100,jcouv,labeled,3815504795,2020-09-28 16:45:33
47677,jcouv,labeled,3815452678,2020-09-28 16:33:00
47677,jcouv,added_to_project,3815444456,2020-09-28 16:30:57
48117,jaredpar,assigned,3815215587,2020-09-28 15:43:03
48117,jaredpar,labeled,3815215560,2020-09-28 15:43:03
43051,mavasani,milestoned,3814762650,2020-09-28 14:12:35
43051,mavasani,labeled,3814762343,2020-09-28 14:12:32
43051,mavasani,assigned,3814762036,2020-09-28 14:12:28
43051,mavasani,reopened,3814756283,2020-09-28 14:11:19
47234,IraJain09,subscribed,3814748203,2020-09-28 14:09:43
47234,IraJain09,mentioned,3814748198,2020-09-28 14:09:43
48112,Youssef1313,subscribed,3814506892,2020-09-28 13:20:49
48112,Youssef1313,mentioned,3814506889,2020-09-28 13:20:49
48112,HaloFour,subscribed,3814501770,2020-09-28 13:19:45
48112,HaloFour,mentioned,3814501766,2020-09-28 13:19:45
48112,Youssef1313,subscribed,3814492862,2020-09-28 13:17:50
48112,Youssef1313,mentioned,3814492860,2020-09-28 13:17:50
48112,HaloFour,subscribed,3814480410,2020-09-28 13:15:06
48112,HaloFour,mentioned,3814480405,2020-09-28 13:15:06
48100,svick,subscribed,3814409513,2020-09-28 13:01:01
48100,svick,mentioned,3814409505,2020-09-28 13:01:01
48112,alrz,subscribed,3814308581,2020-09-28 12:37:25
48112,alrz,mentioned,3814308579,2020-09-28 12:37:25
47234,sharwell,subscribed,3813522563,2020-09-28 09:22:35
47234,sharwell,mentioned,3813522557,2020-09-28 09:22:35
47800,msftbot[bot],moved_columns_in_project,3813478648,2020-09-28 09:12:35
47800,msftbot[bot],closed,3813478602,2020-09-28 09:12:35
48100,Youssef1313,subscribed,3813307330,2020-09-28 08:32:56
48100,Youssef1313,mentioned,3813307326,2020-09-28 08:32:56
45596,davidwengier,moved_columns_in_project,3813003209,2020-09-28 07:17:19
45596,davidwengier,closed,3813003162,2020-09-28 07:17:18
48094,jinujoseph,milestoned,3812873227,2020-09-28 06:44:06
48094,jinujoseph,labeled,3812873011,2020-09-28 06:44:03
48094,jinujoseph,labeled,3812873007,2020-09-28 06:44:03
48094,jinujoseph,labeled,3812873005,2020-09-28 06:44:03
48094,jinujoseph,labeled,3812873003,2020-09-28 06:44:03
47677,Youssef1313,subscribed,3812862543,2020-09-28 06:40:56
47677,Youssef1313,mentioned,3812862541,2020-09-28 06:40:56
47677,jcouv,subscribed,3812862531,2020-09-28 06:40:56
47677,jcouv,mentioned,3812862528,2020-09-28 06:40:56
47677,jinujoseph,labeled,3812860601,2020-09-28 06:40:26
47677,jinujoseph,unlabeled,3812860597,2020-09-28 06:40:25
47235,davidwengier,closed,3812566747,2020-09-28 04:48:48
48111,tmat,renamed,3812554102,2020-09-28 04:41:22
48111,tmat,labeled,3812552833,2020-09-28 04:40:32
48109,davkean,renamed,3812502937,2020-09-28 04:11:45
47781,alrz,closed,3812468743,2020-09-28 03:50:44
48108,tmat,subscribed,3812377343,2020-09-28 02:55:24
48108,tmat,mentioned,3812377340,2020-09-28 02:55:24
48100,jcouv,subscribed,3812319283,2020-09-28 02:20:52
48100,jcouv,mentioned,3812319281,2020-09-28 02:20:52
48100,DvdKhl,subscribed,3812290170,2020-09-28 02:02:15
48100,DvdKhl,mentioned,3812290167,2020-09-28 02:02:15
48100,Youssef1313,subscribed,3812284984,2020-09-28 01:58:53
48100,Youssef1313,mentioned,3812284982,2020-09-28 01:58:53
48100,Youssef1313,subscribed,3812278302,2020-09-28 01:55:05
48100,Youssef1313,mentioned,3812278301,2020-09-28 01:55:05
45758,AlekseyTs,referenced,3812273770,2020-09-28 01:52:05
48100,jcouv,moved_columns_in_project,3812254663,2020-09-28 01:38:23
48100,jcouv,added_to_project,3812254581,2020-09-28 01:38:20
48100,jcouv,labeled,3812254495,2020-09-28 01:38:17
48100,jcouv,labeled,3812254494,2020-09-28 01:38:17
48100,jcouv,assigned,3812254287,2020-09-28 01:38:06
47677,jinujoseph,subscribed,3812171066,2020-09-28 00:37:59
47677,jinujoseph,mentioned,3812171064,2020-09-28 00:37:59
48100,Youssef1313,referenced,3812148406,2020-09-28 00:17:42
48100,jcouv,subscribed,3812120468,2020-09-27 23:45:10
48100,jcouv,mentioned,3812120466,2020-09-27 23:45:10
48100,cston,subscribed,3812120461,2020-09-27 23:45:10
48100,cston,mentioned,3812120460,2020-09-27 23:45:10
47781,jcouv,subscribed,3812093829,2020-09-27 23:13:39
47781,jcouv,mentioned,3812093828,2020-09-27 23:13:39
48100,jkotas,transferred,3812078691,2020-09-27 22:52:12
48100,jnyrup,subscribed,3811942022,2020-09-27 19:37:49
47999,louis-z,subscribed,3811855412,2020-09-27 17:41:43
47999,louis-z,mentioned,3811855410,2020-09-27 17:41:43
48064,jinujoseph,milestoned,3811307617,2020-09-27 03:34:50
48064,jinujoseph,demilestoned,3811307616,2020-09-27 03:34:50
48064,jinujoseph,milestoned,3811307560,2020-09-27 03:34:40
48064,jinujoseph,labeled,3811307486,2020-09-27 03:34:31
48064,jinujoseph,labeled,3811307484,2020-09-27 03:34:31
48064,jinujoseph,labeled,3811307483,2020-09-27 03:34:31
48064,jinujoseph,labeled,3811307481,2020-09-27 03:34:31
48091,paul1956,renamed,3811285784,2020-09-27 02:53:24
48088,kofifus,subscribed,3811227355,2020-09-27 00:55:05
48088,kofifus,mentioned,3811227354,2020-09-27 00:55:05
48088,kofifus,closed,3811225854,2020-09-27 00:51:23
48088,kofifus,subscribed,3811222255,2020-09-27 00:43:36
48088,kofifus,mentioned,3811222254,2020-09-27 00:43:36
48088,Youssef1313,subscribed,3811220594,2020-09-27 00:39:55
48088,Youssef1313,mentioned,3811220592,2020-09-27 00:39:55
45170,jmarolf,subscribed,3811212477,2020-09-27 00:23:31
45170,jmarolf,mentioned,3811212474,2020-09-27 00:23:31
45170,sharwell,subscribed,3811212473,2020-09-27 00:23:31
45170,sharwell,mentioned,3811212472,2020-09-27 00:23:31
48083,vatsan-madhavan,subscribed,3811197451,2020-09-26 23:55:06
48083,vatsan-madhavan,mentioned,3811197449,2020-09-26 23:55:06
48084,Youssef1313,closed,3811178388,2020-09-26 23:16:15
48064,CyrusNajmabadi,closed,3811157632,2020-09-26 22:33:11
43821,CyrusNajmabadi,subscribed,3811083161,2020-09-26 20:38:21
43821,CyrusNajmabadi,mentioned,3811083160,2020-09-26 20:38:21
43821,sharwell,subscribed,3811083157,2020-09-26 20:38:21
43821,sharwell,mentioned,3811083155,2020-09-26 20:38:21
41324,Youssef1313,subscribed,3811075469,2020-09-26 20:25:43
41324,Youssef1313,mentioned,3811075467,2020-09-26 20:25:43
41324,mavasani,subscribed,3811038459,2020-09-26 19:29:00
41324,mavasani,mentioned,3811038458,2020-09-26 19:28:59
43821,cezarypiatek,subscribed,3811016211,2020-09-26 18:55:59
43821,cezarypiatek,mentioned,3811016210,2020-09-26 18:55:59
45060,ZvonimirMatic,subscribed,3810954236,2020-09-26 17:30:14
48062,Youssef1313,closed,3810948187,2020-09-26 17:22:22
48080,Youssef1313,renamed,3810945484,2020-09-26 17:18:47
48080,333fred,subscribed,3810945220,2020-09-26 17:18:25
48080,333fred,mentioned,3810945216,2020-09-26 17:18:25
48080,Youssef1313,renamed,3810867543,2020-09-26 15:32:30
23908,sharwell,subscribed,3810729241,2020-09-26 12:16:54
23908,sharwell,mentioned,3810729240,2020-09-26 12:16:54
48019,CyrusNajmabadi,subscribed,3810575545,2020-09-26 09:55:37
48019,CyrusNajmabadi,mentioned,3810575542,2020-09-26 09:55:37
48019,mbhvl,subscribed,3810367621,2020-09-26 07:29:08
48019,mbhvl,mentioned,3810367620,2020-09-26 07:29:08
44656,jcouv,labeled,3809884346,2020-09-26 00:53:43
44656,jcouv,unlabeled,3809884345,2020-09-26 00:53:43
47816,jcouv,added_to_project,3809837077,2020-09-26 00:24:43
47816,jcouv,subscribed,3809766577,2020-09-25 23:47:08
47816,jcouv,mentioned,3809766575,2020-09-25 23:47:08
48070,CyrusNajmabadi,added_to_project,3809721391,2020-09-25 23:23:42
48070,CyrusNajmabadi,labeled,3809721032,2020-09-25 23:23:34
48070,CyrusNajmabadi,labeled,3809721031,2020-09-25 23:23:34
48070,CyrusNajmabadi,labeled,3809721030,2020-09-25 23:23:34
48070,CyrusNajmabadi,labeled,3809721029,2020-09-25 23:23:34
48070,sharwell,renamed,3809669791,2020-09-25 22:59:36
48071,RikkiGibson,labeled,3809666259,2020-09-25 22:57:54
48071,RikkiGibson,labeled,3809666258,2020-09-25 22:57:54
48071,RikkiGibson,labeled,3809666257,2020-09-25 22:57:54
48070,sharwell,renamed,3809660747,2020-09-25 22:55:31
48016,jaredpar,subscribed,3809659512,2020-09-25 22:54:56
48016,jaredpar,mentioned,3809659509,2020-09-25 22:54:56
47183,CyrusNajmabadi,moved_columns_in_project,3809658770,2020-09-25 22:54:34
47183,CyrusNajmabadi,closed,3809658737,2020-09-25 22:54:33
48063,RikkiGibson,subscribed,3809641328,2020-09-25 22:46:31
48063,RikkiGibson,mentioned,3809641323,2020-09-25 22:46:31
48052,RikkiGibson,milestoned,3809607029,2020-09-25 22:32:59
48067,RikkiGibson,labeled,3809600908,2020-09-25 22:30:35
48067,RikkiGibson,labeled,3809600907,2020-09-25 22:30:35
47487,333fred,referenced,3809560571,2020-09-25 22:15:26
48008,chsienki,subscribed,3809433824,2020-09-25 21:22:49
48008,chsienki,mentioned,3809433822,2020-09-25 21:22:49
48008,RikkiGibson,labeled,3809420089,2020-09-25 21:17:20
48008,RikkiGibson,labeled,3809420086,2020-09-25 21:17:20
48052,RikkiGibson,labeled,3809282415,2020-09-25 20:29:24
44461,RikkiGibson,labeled,3809264198,2020-09-25 20:23:26
46979,333fred,closed,3809256573,2020-09-25 20:20:54
43186,RikkiGibson,milestoned,3809238889,2020-09-25 20:15:06
43186,RikkiGibson,demilestoned,3809238888,2020-09-25 20:15:06
46752,RikkiGibson,milestoned,3809215450,2020-09-25 20:07:33
46752,RikkiGibson,demilestoned,3809215449,2020-09-25 20:07:33
46752,CyrusNajmabadi,subscribed,3809215093,2020-09-25 20:07:26
46752,CyrusNajmabadi,mentioned,3809215089,2020-09-25 20:07:26
46165,RikkiGibson,milestoned,3809213572,2020-09-25 20:06:54
46165,RikkiGibson,demilestoned,3809213571,2020-09-25 20:06:54
47553,CyrusNajmabadi,closed,3809049156,2020-09-25 19:12:44
47211,chsienki,moved_columns_in_project,3808792864,2020-09-25 17:54:18
47125,RikkiGibson,milestoned,3808792135,2020-09-25 17:54:04
47125,RikkiGibson,demilestoned,3808792134,2020-09-25 17:54:04
48052,RikkiGibson,labeled,3808629054,2020-09-25 17:06:16
48052,RikkiGibson,labeled,3808629052,2020-09-25 17:06:16
48052,RikkiGibson,labeled,3808629051,2020-09-25 17:06:16
47878,RikkiGibson,closed,3808539611,2020-09-25 16:41:10
48011,CyrusNajmabadi,labeled,3808495394,2020-09-25 16:28:52
48011,CyrusNajmabadi,labeled,3808495392,2020-09-25 16:28:52
48011,CyrusNajmabadi,closed,3808494697,2020-09-25 16:28:40
44656,jcouv,labeled,3808474847,2020-09-25 16:23:01
43051,msftbot[bot],closed,3808436891,2020-09-25 16:12:39
35534,jcouv,closed,3808256392,2020-09-25 15:27:00
35534,jcouv,milestoned,3808255316,2020-09-25 15:26:45
35534,jcouv,demilestoned,3808255312,2020-09-25 15:26:45
47663,jcouv,closed,3808254689,2020-09-25 15:26:36
47663,jcouv,milestoned,3808249745,2020-09-25 15:25:24
47663,jcouv,demilestoned,3808249744,2020-09-25 15:25:24
46728,mavasani,milestoned,3808166477,2020-09-25 15:05:56
46728,mavasani,demilestoned,3808166472,2020-09-25 15:05:56
43393,mavasani,milestoned,3808165129,2020-09-25 15:05:39
43393,mavasani,demilestoned,3808165126,2020-09-25 15:05:39
43393,mavasani,labeled,3808164918,2020-09-25 15:05:36
46167,mavasani,unassigned,3808163231,2020-09-25 15:05:13
46167,mavasani,labeled,3808163046,2020-09-25 15:05:11
46167,mavasani,milestoned,3808162534,2020-09-25 15:05:04
46167,mavasani,demilestoned,3808162533,2020-09-25 15:05:04
40843,mavasani,labeled,3807712829,2020-09-25 13:30:34
40843,allisonchou,subscribed,3807711531,2020-09-25 13:30:14
40843,allisonchou,mentioned,3807711526,2020-09-25 13:30:14
40843,mavasani,closed,3807711513,2020-09-25 13:30:14
48047,Youssef1313,subscribed,3807298972,2020-09-25 11:34:56
48047,Youssef1313,mentioned,3807298971,2020-09-25 11:34:55
48047,DrGriff,closed,3807298962,2020-09-25 11:34:55
48047,DrGriff,subscribed,3807277119,2020-09-25 11:27:59
48047,DrGriff,mentioned,3807277114,2020-09-25 11:27:59
48035,cston,disconnected,3805988754,2020-09-25 04:45:54
48035,cston,connected,3805987681,2020-09-25 04:45:19
40843,mavasani,subscribed,3805942294,2020-09-25 04:19:11
40843,mavasani,mentioned,3805942292,2020-09-25 04:19:11
40843,CyrusNajmabadi,subscribed,3805901207,2020-09-25 03:55:39
40843,CyrusNajmabadi,mentioned,3805901205,2020-09-25 03:55:39
45442,davidwengier,closed,3805784095,2020-09-25 02:46:09
40843,allisonchou,subscribed,3805779049,2020-09-25 02:43:19
40843,allisonchou,mentioned,3805779046,2020-09-25 02:43:19
40843,CyrusNajmabadi,reopened,3805779034,2020-09-25 02:43:19
40843,allisonchou,closed,3805770169,2020-09-25 02:38:20
48036,CyrusNajmabadi,closed,3805656480,2020-09-25 01:33:47
46979,chsienki,moved_columns_in_project,3805561704,2020-09-25 00:36:25
48035,Youssef1313,subscribed,3805541134,2020-09-25 00:25:09
48035,Youssef1313,mentioned,3805541133,2020-09-25 00:25:09
45863,cston,closed,3805505773,2020-09-25 00:05:54
45713,cston,closed,3805505483,2020-09-25 00:05:46
24349,sharwell,subscribed,3805497767,2020-09-25 00:01:50
24349,sharwell,mentioned,3805497766,2020-09-25 00:01:49
48035,cston,assigned,3805290288,2020-09-24 22:19:17
48035,cston,labeled,3805282472,2020-09-24 22:16:04
48035,cston,labeled,3805282471,2020-09-24 22:16:04
48006,sharwell,labeled,3805279326,2020-09-24 22:14:39
48006,sharwell,milestoned,3805279057,2020-09-24 22:14:34
48006,sharwell,labeled,3805277789,2020-09-24 22:14:03
48006,sharwell,labeled,3805277787,2020-09-24 22:14:03
48006,sharwell,labeled,3805277786,2020-09-24 22:14:03
48006,sharwell,closed,3805277200,2020-09-24 22:13:51
32737,sharwell,subscribed,3805228052,2020-09-24 21:54:36
32737,sharwell,mentioned,3805228048,2020-09-24 21:54:36
32737,aolszowka,subscribed,3805220206,2020-09-24 21:51:41
32737,aolszowka,mentioned,3805220202,2020-09-24 21:51:41
48020,sharwell,assigned,3805132670,2020-09-24 21:20:55
48020,sharwell,labeled,3805132584,2020-09-24 21:20:53
48020,sharwell,labeled,3805132582,2020-09-24 21:20:53
48020,sharwell,labeled,3805132581,2020-09-24 21:20:53
48020,sharwell,labeled,3805132579,2020-09-24 21:20:53
48020,sharwell,labeled,3805132578,2020-09-24 21:20:53
47821,RikkiGibson,milestoned,3805124285,2020-09-24 21:18:08
47896,RikkiGibson,milestoned,3805123812,2020-09-24 21:17:58
48027,sharwell,moved_columns_in_project,3805117607,2020-09-24 21:16:04
48027,sharwell,added_to_project,3805117442,2020-09-24 21:16:01
48027,sharwell,labeled,3805117252,2020-09-24 21:15:58
48027,sharwell,labeled,3805117251,2020-09-24 21:15:58
48012,jcouv,milestoned,3805069178,2020-09-24 21:00:27
48012,jcouv,closed,3805068765,2020-09-24 21:00:19
47983,sharwell,closed,3805063689,2020-09-24 20:58:46
47983,sharwell,labeled,3805063586,2020-09-24 20:58:44
47983,sharwell,milestoned,3805063330,2020-09-24 20:58:39
