issue_no,found_id,is_issue,is_pull_request
15804,12755,True,False
15804,13402,True,False
15804,14084,True,False
15762,15761,True,False
15555,13389,True,False
15536,15322,True,False
15523,15049,True,False
15523,15049,True,False
15027,14862,True,False
15027,14794,True,False
14996,14980,False,True
14943,10,False,True
14928,14853,True,False
14895,13024,False,True
14895,13024,False,True
14894,14889,False,True
14894,14889,False,True
14893,14889,False,True
14893,14889,False,True
14890,14447,False,True
14833,14824,False,True
14833,14824,False,True
14768,14741,False,True
14759,14758,True,False
14749,7071,True,False
14694,4971,True,False
14694,12597,True,False
14481,6,False,True
14372,11159,True,False
14370,7,True,False
14260,10891,True,False
14260,11689,True,False
14172,13955,False,True
14169,8438,True,False
14084,2836,True,False
14084,12755,True,False
14084,13402,True,False
14003,8805,True,False
13948,13879,False,True
13899,13875,False,True
13842,13818,False,True
13830,12225,True,False
13813,10492,True,False
13776,8962,True,False
13776,13772,False,True
13714,7861,True,False
13707,12625,True,False
13683,13648,False,True
13637,13636,False,True
13530,13500,False,True
13468,13275,True,False
13403,01,False,False
13400,8990,True,False
13295,10126,True,False
13295,3711,True,False
13295,1029,True,False
13269,5418,True,False
13207,12644,False,True
13197,13178,False,True
13186,13137,False,True
13070,13037,False,True
13058,13018,False,True
12938,12937,False,True
12922,12921,False,True
12862,12826,False,True
12861,12826,False,True
12831,12826,False,True
12736,1503,True,False
12699,11993,True,False
12680,216,True,False
12664,12619,True,False
12654,98,True,False
12642,1180,True,False
12631,10311,True,False
12625,13707,True,False
12625,5397,True,False
12618,1163,True,False
12609,4575,True,False
12575,12574,False,True
12548,12532,False,True
12547,12532,False,True
12544,9398,True,False
12533,12529,False,True
12508,12097,False,True
12507,12097,False,True
12506,12097,False,True
12503,12096,False,True
12502,12096,False,True
12466,12464,False,True
12438,12380,True,False
12418,8170,False,True
12413,12407,False,True
12412,1156,True,False
12390,12353,False,True
12379,7,True,False
12379,12380,True,False
12379,12736,True,False
12364,165,True,False
12361,850,True,False
12226,12205,False,True
12219,11949,False,True
12154,12073,False,True
12135,12110,False,True
12086,12084,False,True
12069,12056,False,True
12065,12059,False,True
12018,12002,False,True
12018,11972,False,True
11986,11530,True,False
11984,1061,True,False
11979,11901,True,False
11966,1059,False,True
11965,1059,False,True
11946,11838,False,True
11894,11881,False,True
11893,11881,False,True
11883,11881,False,True
11868,11862,False,True
11860,11743,False,True
11818,11807,False,True
11795,11772,False,True
11794,11791,False,True
11780,8539,True,False
11722,11358,True,False
11692,1016,True,False
11613,11600,False,True
11612,11602,True,False
11592,3226,True,False
11583,6,False,True
11569,7213,True,False
11569,4137,True,False
11566,6183,True,False
11552,118,True,False
11441,7399,True,False
11402,2375,True,False
11345,11233,False,True
11299,12619,True,False
11299,15049,True,False
11299,15050,True,False
11299,12436,True,False
11299,13827,True,False
11299,13828,True,False
11239,1,False,False
11209,7,True,False
11188,9769,True,False
11159,3357,True,False
11150,11139,False,True
11090,1365,False,True
11036,11023,False,True
11035,11023,False,True
11027,6789,True,False
10977,10967,False,True
10945,11370,True,False
10945,7,True,False
10923,10900,False,True
10860,10846,False,True
10844,10833,False,True
10839,10467,True,False
10788,887,True,False
10787,887,True,False
10767,10758,False,True
10766,10758,False,True
10763,10747,False,True
10761,10760,False,True
10671,9894,False,True
10645,118,True,False
10610,593,True,False
10495,10494,True,False
10477,10437,False,True
10477,10438,True,False
10416,300,True,False
10406,8334,True,False
10355,9362,False,True
10336,10263,False,True
10296,10239,True,False
10296,9274,True,False
10196,10119,False,True
10152,10151,False,True
10144,10122,False,True
10138,1239,True,False
10135,10122,False,True
10132,1018,False,True
10118,10106,False,True
10115,10106,False,True
10114,10106,False,True
10113,10103,False,True
10099,2,False,False
10058,10057,False,True
10037,9948,False,True
10021,10001,False,True
9961,735,True,False
9954,6677,True,False
9876,6400,True,False
9851,9831,False,True
9835,714,True,False
9805,703,False,True
9801,9798,False,True
9769,9338,True,False
9769,9773,False,True
9759,22,True,False
9727,0,False,False
9723,130,True,False
9693,738,False,True
9692,9687,False,True
9690,9685,False,True
9672,9648,False,True
9669,9667,False,True
9666,9665,False,True
9653,14,True,False
9629,9588,False,True
9629,6636,False,True
9609,9605,False,True
9602,9601,False,True
9573,9560,False,True
9557,634,True,False
9556,634,True,False
9555,634,True,False
9553,648,True,False
9550,649,True,False
9549,649,True,False
9548,651,True,False
9547,651,True,False
9509,9407,True,False
9493,5,True,False
9464,9431,False,True
9425,2837,True,False
9411,9330,True,False
9399,9398,True,False
9394,9389,False,True
9385,9378,False,True
9365,9353,False,True
9361,616,True,False
9355,160,True,False
9354,9272,False,True
9349,9208,False,True
9316,4562,True,False
9308,9181,True,False
9308,9151,True,False
9299,9268,False,True
9298,9163,False,True
9297,9132,True,False
9276,9259,False,True
9275,9259,False,True
9270,10627,False,True
9262,9259,False,True
9244,9104,True,False
9241,9159,True,False
9236,400,False,True
9221,136,True,False
9215,9213,False,True
9195,9130,False,True
9178,5292,True,False
9172,9034,False,True
9155,7062,True,False
9155,8045,False,True
9155,9326,False,True
9155,9286,False,True
9150,9130,False,True
9147,8740,True,False
9146,8740,True,False
9025,5395,True,False
8987,347,True,False
8970,6851,True,False
8942,6560,True,False
8942,7934,False,True
8933,6261,True,False
8902,8471,False,True
8893,8864,False,True
8877,7049,True,False
8867,8832,False,True
8828,8799,False,True
8827,8799,False,True
8811,8415,True,False
8670,5445,True,False
8593,5445,True,False
8590,206,True,False
8590,206,True,False
8584,560,True,False
8568,8514,True,False
8560,123,True,False
8533,6235,True,False
8520,8511,True,False
8520,8517,False,True
8520,8511,True,False
8520,8517,False,True
8519,8492,False,True
8515,8500,False,True
8511,8476,True,False
8502,8424,False,True
8501,8424,False,True
8499,8424,False,True
8498,8424,False,True
8497,8424,False,True
8496,8424,False,True
8493,8223,False,True
8491,8424,False,True
8476,8385,True,False
8457,206,True,False
8448,7681,True,False
8415,206,True,False
8413,6645,True,False
8391,8302,True,False
8305,8288,False,True
8303,420,True,False
8268,7929,True,False
8186,8177,False,True
8142,8141,True,False
8118,175773,False,False
8101,8083,False,True
8099,8083,False,True
8098,8083,False,True
8081,8072,False,True
8080,8070,False,True
8079,8070,False,True
8074,8049,True,False
8069,8044,False,True
8052,8038,False,True
8051,8038,False,True
8049,8004,True,False
8041,7763,True,False
7998,7997,False,True
7976,6358,True,False
7938,7916,False,True
7883,7797,True,False
7835,7830,False,True
7834,7830,False,True
7833,7830,False,True
7812,6945,True,False
7786,7784,False,True
7690,7672,False,True
7688,7672,False,True
7670,7664,False,True
7638,153623,False,False
7637,152447,False,False
7626,159,False,False
7626,7561,True,False
7626,5032,True,False
7587,7584,True,False
7516,7515,False,True
7516,7515,False,True
7512,7390,False,True
7505,6636,False,True
7486,7485,False,True
7426,7414,False,True
7394,2790,True,False
7350,7315,False,True
7301,4046,False,True
7300,5561,True,False
7300,5292,True,False
7286,7263,False,True
7284,426,True,False
7283,426,True,False
7272,7269,False,True
7196,7094,False,True
7195,414,False,True
7194,6983,False,True
7193,7186,False,True
7166,5,True,False
7166,6,False,True
7158,6,False,True
7156,4988,False,True
7142,6971,True,False
7142,7141,True,False
7139,6915,True,False
7139,7136,True,False
7139,7137,True,False
7139,7138,True,False
7139,7755,True,False
7138,7137,True,False
7128,407,True,False
7126,7114,False,True
7113,1647,True,False
7090,1833,False,True
7071,13963,True,False
7056,6878,False,True
7046,6629,False,True
7046,5743,False,True
7042,7024,False,True
7037,6646,True,False
7026,6590,True,False
7000,6998,True,False
7000,3705,True,False
7000,6736,True,False
6999,6998,True,False
6998,3705,True,False
6998,1751,True,False
6976,6575,True,False
6971,6,False,True
6964,6673,True,False
6963,6673,True,False
6953,5561,True,False
6932,1392,True,False
6877,206,True,False
6817,6109,True,False
6697,6694,False,True
6660,6658,False,True
6643,6642,False,True
6585,6257,True,False
6577,6547,False,True
6539,6531,False,True
6537,6528,False,True
6508,6502,False,True
6484,6475,False,True
6442,6266,False,True
6442,6404,False,True
6417,6358,True,False
6235,5402,True,False
6235,206,True,False
6114,1042,True,False
6053,1618,True,False
5891,5845,False,True
5882,5154,True,False
5830,949,True,False
5829,949,True,False
5819,2790,True,False
5676,5365,True,False
5676,5172,True,False
5534,5285,True,False
5497,5200,True,False
5445,3171,True,False
5424,5413,True,False
5422,5328,False,True
5402,254,True,False
5391,5197,False,True
5313,5311,False,True
5267,5052,True,False
5236,76,True,False
5173,2930,True,False
5172,206,True,False
5170,4918,True,False
5169,4918,True,False
5106,5019,False,True
5103,5001,True,False
5103,5001,True,False
5080,5060,False,True
5072,2015,False,True
5065,3020,True,False
4871,3707,True,False
4775,4774,True,False
4767,1151,True,False
4716,4344,True,False
4355,3998,True,False
4354,3998,True,False
4337,4334,False,True
4335,4303,False,True
4314,4235,True,False
4307,4121,True,False
4307,4125,True,False
4269,4238,False,True
4269,4238,False,True
4248,2985,True,False
4240,1093,True,False
4206,4019,True,False
4170,4169,False,True
4112,1279,True,False
4054,2940,True,False
4052,4025,True,False
4033,77,True,False
3993,116,True,False
3841,3840,False,True
3841,3840,False,True
3792,2139,False,True
3785,3754,True,False
3759,3708,False,True
3746,3593,True,False
3738,2907,True,False
3738,2962,False,True
3738,2907,True,False
3707,3706,True,False
3676,3675,True,False
3673,100,True,False
3562,2728,True,False
3549,3526,False,True
3518,3506,True,False
3489,3488,False,True
3486,7,True,False
3481,3007,True,False
3440,3439,False,True
3404,320,True,False
3379,2909,True,False
3313,3286,False,True
3240,3237,False,True
3090,470,True,False
3090,45,True,False
3090,3,False,False
3090,433,False,True
3090,45,True,False
3075,3074,False,True
3051,3028,False,True
2944,158,True,False
2930,259,True,False
2907,2487,True,False
2841,1729,True,False
2824,560,True,False
2824,1373,True,False
2684,2502,False,True
2630,780,True,False
2584,857,True,False
2584,2461,True,False
2583,2577,True,False
2563,282,True,False
2400,2399,False,True
2313,2312,False,True
2306,2305,False,True
2303,372,True,False
2235,2179,False,True
2225,1729,True,False
2215,1338,True,False
2205,98,True,False
2205,2136,True,False
2142,1965,False,True
2126,2,False,False
2126,2,False,False
2126,6464,True,False
2099,1,False,False
2039,1702,True,False
2029,2001,False,True
1945,1156,True,False
1944,1156,True,False
1900,2,False,False
1900,2,False,False
1900,2,False,False
1900,2,False,False
1900,2,False,False
1900,2,False,False
1855,821,True,False
1854,821,True,False
1853,821,True,False
1850,1834,True,False
1843,149,True,False
1843,150,True,False
1787,1579,True,False
1781,928,True,False
1759,1508,True,False
1728,13,True,False
1728,13,True,False
1639,1545,True,False
1638,959,True,False
1638,1572,True,False
1628,1626,False,True
1572,206,True,False
1561,1442,False,True
1561,1442,False,True
1560,1238,False,True
1554,1455,True,False
1452,2,False,False
1452,2,False,False
1452,2,False,False
1447,2,False,False
1269,81,True,False
1241,1239,True,False
1190,310,True,False
1176,1166,False,True
1041,780,True,False
1029,6,False,True
940,933,False,True
903,891,False,True
898,865,False,True
885,540,True,False
885,770,False,True
885,983,False,True
878,1129766,False,False
868,271,True,False
864,74,True,False
849,825,True,False
826,77,True,False
802,775,False,True
789,773,False,True
789,466,True,False
751,2,False,False
751,2,False,False
751,2,False,False
751,2,False,False
751,2,False,False
751,2,False,False
692,690,False,True
664,660,False,True
564,42,True,False
543,40,True,False
522,415,False,True
511,345,True,False
464,2,False,False
463,457,False,True
462,453,False,True
443,1112908,False,False
439,415,False,True
401,312,True,False
372,223,True,False
372,360,True,False
372,375,True,False
372,803,True,False
372,926,True,False
325,2,False,False
325,2,False,False
325,2,False,False
325,2,False,False
325,2,False,False
325,2,False,False
325,2,False,False
308,306,True,False
288,2,False,False
287,2,False,False
287,2,False,False
287,2,False,False
287,2,False,False
286,2,False,False
285,2,False,False
285,286,True,False
285,286,True,False
284,2,False,False
284,2,False,False
284,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
270,2,False,False
231,999999,False,False
231,999999,False,False
231,999999,False,False
231,999999,False,False
231,999999,False,False
231,999999,False,False
230,999999,False,False
230,999999,False,False
230,999999,False,False
230,999999,False,False
230,999999,False,False
230,999999,False,False
206,10153,True,False
206,10154,True,False
191,180,True,False
188,180,True,False
162,98,True,False
142,6,False,True
121,98,True,False
120,98,True,False
119,98,True,False
118,98,True,False
117,98,True,False
115,98,True,False
74,11,True,False
64,16,True,False
63,16,True,False
61,16,True,False
37,36,True,False
