function_name,date,execution_time
get_linking_statistics,17/11/2020,3.252840042114258
get_linking_statistics,17/11/2020,3.205289840698242
get_linking_statistics,17/11/2020,3.251908779144287
get_linking_statistics,18/11/2020,8.714313268661499
get_linking_statistics,18/11/2020,6.459882974624634
get_linking_statistics,19/11/2020,4.942821502685547
get_pulls_commits_groups,19/11/2020,359.97735357284546
get_linking_statistics,04/12/2020,7.784170150756836
