group,elements
0,81,311bad558e1bab6b5550672ed7f28cf57a96a0cf
1,84,ca9adbaf0e8d42f36343747419828f6650f8832d
2,1445,2f7fccb4a783f10c9314ea4a9e494bbe3d8a4d39,d09f2521802c75e36a757fa91ed38a8c00b26812,4188a72d49985d611df02f7b099c77767ce1c225,bd66a83eb60f093eb89df0e9651e5c72e3e48aa7
3,1446,2dc7d56a07c6996b76587154263b9542d33cb697,9204e4c5d25aa1213e68000cc9178f5aa04cabff,0af6bf0997e7c3a3325daafd32f466f8d2933e2f,b3bd0cbadeaf714bca216b1418abb183736ffcc7,bd3abac24a0477f3664991aa7d599fd5bf804d1d,f546feaedc2ef1d5347262d9e32e1d75c86ab2a9,1c2ac08b44a87b1cfb509474e227bdf98228e0bf,6878084348fe3241d142c96d0027888e39ccaebb,e5e798999b31c6932fb0be84e5a319940300c25e,cf7d603ab4640f009c9b61815c9a74dbe6fd2700,dbdeead099aa4893c5bd925f0250328f41d034ff,49569610fccfb187bf8e933f9be962e6638e9c13
4,1419,e9136d52e81d4da1c28ea5be6edf1d96306ae803,41c4baaafff56faf73640c168b5611077b30b394,b9c7ce5f4f7eff51fc384e041d94e43ed5c1ac4d,859d3b5cd09049280a28efafbac8033dc2a5faf0,1bb7cb941c747f786b180589f8e6a991350922f9,48c79a80af624e03186a8684cdcebc4a9d84f5d0,d84459b57f43ba0a407c9759b31ab2fb25179941,9f83a77c996a408da1eadde8b01d1f70dc51bcfe,600dd544ed5f2d917e3fc9a0231f4fe671365bb2
5,1414,af4efdf84f462e9c03f8ded1063e062be63e180e,88ecdbbece002635b259e004babfa934fd1a7fb6
6,1415,a2cd23051f179136bd71963c62616a80580b317f,a48fe62d2d3a5d3871d5eff1e6cf591d17395f98,4ba0cca616f492bba5a796cac679499b6588a737,deccccbcee0a00784191a4e12fb57a52b41e31b7
7,1418,cf561661c225696223786964b483a01024ac57eb
8,1442,be2ea549c4f3bcee0c41c13e18428688f8900fd0,ad6a146aa2abad6734ed09d778b20f0535a30ac9,38e0b078bf33c67e82204439c54d063d06cee3b9,f25d19d50dca26b21c4c9190fd8cf11522fad930,55d4ecff678fb9c4ee99463f0ad07e033c6b592c,f862bd009dfa4c1f70ffba5e9bb601ab36c5950a,aa5931315e0803f11f5f6152098ae94b5a927928,629a6008471712b3d9c9d436f0bb76a295fe1da2
9,1420,a0e87b1658687ebaf2ab472139b4822bf263115c
10,1422,e26e6fcecd0fd5f17ce4fb4c7c8722df2e68b985,00887a913f1d54b3920288cd563e12f98b088e4e,2e54c73b2d96bd8faa25a981e91f3d5f8b7b0e6a
11,1427,80dd888fbf4be39d275c6d3e0e6c1504bf44cdf8
12,1423,1f1266bd2b0392c8b929b055efd6b194088bb9ca
13,1425,da9ec63aae8312f8df04e1bf191083fa5a8fe301
14,1426,bb38579c72a3050e1fa88f710792266e43298b3c
15,1428,56f9a735093099867acff6140dd7c74cf92ea63b
16,1429,bf64115cf5e8c4503d114c1cca2ea8b221a7358d
17,1430,daccb332847f64805c9fc28c8ee959995805ae4f,7690d40bd431837793911bdfa32c05d09bc6402a
18,1431,96cb644e23872871ba184fb5599d9b32114d701d
19,1432,3b779737294fb79f3f6e5b761f4c9a78c956a4a6
20,1433,47158afe9d832e409501538ddf4e6c944869bf24
21,1434,f443bf4aa9a8281627b6259a32644a261b39ee97,33c05bcdb18a928a17ecd1fb666b7cdf84b8eb2c,c705503a9811ee5e1d0784d8ba2bc62eede02742,f72f21a10beff044ad2dc53c63b28477aaff8b49
22,1435,bf34f3db2e05ecaca0241b908415841ffc500d9c,c48bb0b94df77cf44d45f2232b18bdfce2778d6b,62cf36dca87910287d509e1275aa2d2c5c827ded,c4aef654610601968794460575329b0a032181df,3027e8c7007c3fa11a668c16354c2de1b6fc32d9
23,1474,537b84af0fe929f4018a6bc30d881470d8daf55f,7dbc9d30b3bfc37165f2fc5ad675281243634702,09679427c98b4a18570b3642feb443d4a6f8286e,8bbef093c2e0e25b8ff8010d1a823b9cf01d83d9,d6db1dfd05235f64aa637d3a6e461c9a268bdaaf,3c7303c181e2bb8fb7813cebe90f94878a01cf84,2438b8a2763f193dd4490ee6a2d6e8aec3633f92,d95094808f9d7d64e1440ce32e076da690e547ca,80edb901a775425d8fff43adbb85305e84b8c1ca,f35f116963f5a3f342c941476726b68c43847eaa
24,1436,5345080fc97cbceca3f3f60e3d90113ae567fb1e
25,1467,c90904e07ddc6bc4d00d82a8aadc504de9d72172,252b737934318a2e3492e48e2fc413cd59b186b6,72368c533582c6c68267b709c7ea32e691648e99,48f08997a150c5ea0b23337a8d52b7a57a83f883,212f805ebe23c6244b586b7434d35b3a2c7ff83c,f37cd65ec6a11db9473ace99fc808209c6bed005,bf1950bfe9185f6200000143ca4a322659a8ffcd
26,1441,2fe2db662213971029f3d9a95c2f61bfa466152d
27,1443,419c18657d2a71410eaf3c4c8fc62832ce2518f9,f71037ab0682940a47d6c50aba5612e920f989fb
28,1455,6ba3c9ccebeac176b906651e0d4c3be229ee65f0,d2c3d590cbbce2d00233d6777b3d1879bc475b5b,860180a77a7d0e4b396a8e0f2b5f89f7695ea36f,839a8ac650a58e24871d17c09890a8e613131b0f,77a1ef93ddf25e055b10c83a8b58597449e1f290,5781b7bfbbac34b7df493b3829ce790f55f1a5f8
29,1448,2d19c240663e184f8abdc85b6ac262a3275f6ba0,8c188ebfb3d09cf491c5146a7d50e3c1338fc64d
30,1450,c90d92bc5e8a136c7be211470171b9f4afcfa387
31,1454,4cb04ac2a94943385e000d5a865c910827565656,96204903b1152d281a3ab253aa4d1424c1826e89,1138da20aec0ff1d5adf346e5b554fa5e748c282,11991326038a7333b6e96cb289d0dd50681bf3fe
32,1469,d5d7a455e1b1ecef882c42a3f4fa812fef967e58,e71e089adb2ffddbdabbb65e8f17aa0c89333aff,0cd6ea62fbfac09ec0a98b3034fe1205591edb62,eae7841aeb84d4d9f7dedda4a65d9c8f00b5cfab,b1c7a152768e3ea82801c16abba0e80d37a306c3,2103005187ed0a7972ffa7847140b1d8f5e57e70,684e820e37bcd36c5208a9898484bf43b700b289,1ff39ea2ec49de4b305dce7611a1cc9414daec61,5eb7129245f311af07eb6374da9078b74b208aa7,7a76c3a3de05c2fac7ec53c1c4e06374ed0c9c67,0147eae660338e34b1b4b066b05427b6184465bd,4c36f374d53a08b444490ea0dc331ae8e5edb7a1
33,1456,f7a57a2c5ef09176d6a1083045b0fc5ded9f4c1d,3dbab4c9e90b8723ea0489edc66f5fed36700341,8b72002f41c94f6b46ab8b6377f6580fddf1fa9c,f3e362e363f2aa752e8b4dfe540171e08ff65d14,6e837e1047a94b87ed311da85a4e37321d3b1ce4
34,1457,eeefd0e527ff8a7664027f624b2cc68f3786c957
35,1458,82d989c01a3e906364986efa635104fdd04ec8f2
36,1459,4d59e859e007af2345649cb6ed458c1c9165b42d
37,1496,578e2f61f7e80e0d580d197c16e59000aba1c347,e8a7fdd18d68066b2326d8526a68d90ee955dd3a,385853ddebb489429df328ee92159a7bf88890c3,e39bd94a447f24f211466aa140b014909aa7ddf9,b69a4b37aa33bdcec8cf911a44501d925e0a0fa0,02f3bf32ef818f87163f136e8dbf79c5a0aa3599,914b20cd039a6ee9ebe29368c8ca61866f073e3e,90e4d91bf1eb35fbf628abd685665bb3c12fa49e,5a1743457e741ab8482479728a8dc6d470ef66a3
38,1460,27efcab579b9ef58115bcba9a75617859e239d53
39,1472,fcb534ec5f8d4280de9bbe852aa335e4e48a12dc,b4a1f2b90d27657b48eb90c92f78c0bd77903700,c94680665be2ec15d56a6118c9bf03ed00b749c9,846a4c52fabbcf635845211f2c615e5d23b2be19
40,1461,c35d2ba5be965d586fc43d2c4a5f6c70fb84d365,f819c5e51d70c75b506d7abecd661d6ac6447f02,a3f550ce395ea296da2564f6af4e5bd55982e22b
41,1462,8b34d03662c184728f07f958cfc4047b5ab8cdbf,5cac0fc8e0a6086529a22174a0db864853cb21ff
42,1466,b1252a308bcef3837bf6d53b9f01568421be3c74,3ca7a64d1015420f9d37d0eddf19456db426d51f,7ee9cb5612e767ba7564b09b628bf7f35f187638
43,1464,422f158e41969b63494417abf71ba95c91b26113
44,1468,8b91014a75d22f0cd44b3407c2f1fed42232a907,144813eccf42b12c4521936c4bb9f0ee124c14b6
45,1471,46b5f163b57151fa02ef5ce2e2f3cbb22f143cf0,80f327efbf3a48d463414e44f1078c039f30f090,6b4ddb99f768ed99f3407e9bfcc5a71758a9d3e3,3aafdf19abdb0f52b4f8137ced52ac71cea31153,1e2c872075f2620f100d458822e2689175f87708
46,1481,594ced3e605f0bb2e1f84414478bcd59c2290331,466dc3b3ee9dfbe663ea08fa19e34af6696c75ac,30fb69c28aeffb4da95e63bb93c62011358e28d8
47,1473,fc9efc2f9b7130357da69115a075687c66f5cde0,a1a7bf6f78225e331dce07cc206280c6c226b3cc,8e902fa20bfeeb27de10eba712e16db66e5379a1
48,1475,d7d63fd4dde3687e29c90b72099d8a112275bad8,bc20f8a660f93ebdb853c76141abfd25c6cc855f
49,1482,be7f84d8c13e5601be48944ee0b3eee18e45eb08,5805a18b8c07308c90193e0c2acb4fc376b7c795
50,1477,baf0abd33592b500390e3357195d207badd64880
51,1480,57d076c52fd43180aea2c4522206d9620399c8de
52,1483,79d3f522f914b15feb0ee97adceaacb0960309d3
53,1485,bcad357943487e24f7e643e32474164dce1883fe,4afaeb8ad5876ce84b212fa7d02ae46bf4bff32e,7716a9d6684a6ccb161e38e3cd350299ac8e8110,4510f7da00f9d13136cb044e33657dda595d2b99
54,1486,f698a0ed22298f93f69c1e07a11774723d189c4f
55,1487,7244b1a67a59b0f7a7efc5735fe2db888035a708,5edd46feb0f4e6b6e5f942e5223a9dde1ba7503e
56,1488,ebce1ff2211dcec80098aac37eeb3e1fa0611332
57,1490,7b44fb61db31e36d886e920741b0a3177ed7f7a8
58,1491,4642531b5f0fd91a84e6703864256556d8061fcc,412583855b0ac0941510cf0af20aced1aadadda5,12843911dcaeb5a1227d63a04c7e9abbf9e7419a
59,1506,25377c8f29aa0b884f9ee81e1c7d182a87c60a9b,5ff567add90dd14f4987b83278754f4dd86012c5,18c9443f7788a52dadb999db20128225956e6cfd,dd4db5babadc63c821221fde7c128b609436adc8
60,1504,bf1984fbf97fd0eec331d0517193e48befd42094,44c831b227421d076ed8ca547ec1865c45a3ace2,841ebebccf74884586ae6448fbcdc4771ea8b214,3523a2bf4e91678ec4ccaa029ea16f9ab20108f4,9a6b15aff50df3fc2b92eb5625788967b343a076,2f41b5bd1022c27a85c18c75fe5fd4cbe9baa967,f4753dc552e3bd7e9db912d60b9e3f7810f26743,8372a0845d5b97646929236d6cbb16b248476c11
61,1493,3be42a114a65ace75d6daeaa6cb980b05ef69f58,e1530a53bb3f03422340114debacfbb5b40eba2b
62,1494,b41cfe90ee566c0a66f46a106fd74bdbb8d84145,afa73317a56f1f5575be36d4c8cca8df63575453,eb225d3f772af87b179e9662689e114941b9606c,d5f8f95d48858d51a1deba3dfc8e1c2ffcfa5990,9bc2998802e0b7c02b0135198b003fdc2624c17d
63,1495,77a03ab277dd55148e0d176c98a31fd30c7c672e,caaaf1afd6735d7c13ca4f037c95edae47b45f39,5eff61dfa493d8e6d8b8582ca789050f72076d31,c8860c8f81876e2ba0103533ab4d37dce71eb9ee,72079cd92e9316f1f4019f288186649bcf3a7d32,bb36b63b066856fa124051bc9d76d97e4f4cbd7a,f168d1dc9793a0d91f1a2af207a590a16cd9061b,c04beed236ec1a0b4ccd255e99f9aeaee46145af,c6ac6ed88faf5f1b5f7196ea1f1c03166c2d6694,b82319fff1a1479e447bcafc4e9c85cf1747257c,67bc8647c99b8651b449eab0a15b69c9551ba793,1697ea2d9c1964cf2f07c8c69c12b54312ac007f,3fd7c66e0a5b537320093e5753ab3209cd8c9b20,975dc9db6ee5a7c382d1270ce4084bca72f3010e,226c679a2fdf18f309ddf25feaca76b355e6c130,eabfd4cbaa31d23f2196a9064ad117aab67e5b76,9299c4e0e992ad75fec82150747219fe1e12b4a6,1f6b809c358912e3e952f8b24b27c487f1fe7d4f,a824c5194766b063bde6028d7b4b4097366289ff
64,1498,b2d2a8f036c9405f52860f676ba3c41f23f1e913,5c41078762f5b308f619969e109b3a69f4c6ce3e
65,1499,6bc6a2c076beddd20207a0efd8fdc1507768876b,9b00f62512c0dcc34f6d75ab46ae9f710ba96add,7a8473a18f897a734dec7f9989faa635bd3ce8a7
66,1503,9b63317c10bc0c59a6d37b56a17533cd3dd83c74,2bd128a036b3f4747fff8d54a68ac00b23103a5f,8356e9860e3655a2785522c568c05c9b8902cac1,ed6a51827cca9b1e4e56892e7167ebcc25561282
67,1500,94a10f9be5368a03b346e9069458eb5b7f1f7040
