group,oldest_pull,pulls_total,commits_total
582,2349,1,1
583,2350,1,1
584,2351,1,1
585,2354,1,1
586,2355,1,2
587,2358,1,4
588,2363,1,2
589,2365,1,5
590,2367,1,1
591,2369,1,2
592,2373,1,4
593,2372,1,1
594,2374,1,1
595,2402,1,7
596,2375,1,1
597,2377,1,3
598,2378,1,1
599,2348,1,1
600,2380,1,3
601,2381,1,2
602,2382,1,4
603,2384,1,2
604,2433,1,7
605,2386,1,3
606,2418,1,27
607,2388,1,1
608,2389,1,1
609,2390,1,1
610,2393,1,5
611,2400,1,1
612,2478,1,5
613,2403,1,1
614,2419,1,1
615,2404,1,2
616,2405,1,2
617,2406,1,1
618,2409,1,1
619,2410,1,1
620,2414,1,2
621,2415,1,1
622,2421,1,1
623,2422,1,2
624,2443,1,5
625,2496,1,22
626,2425,1,1
627,2426,1,1
628,2436,1,4
629,2427,1,1
630,2435,1,1
631,2477,1,25
632,2440,1,1
633,2457,1,3
634,2458,1,1
635,2490,1,11
636,2801,1,7
637,2463,1,8
638,2465,1,1
639,2464,1,1
640,2527,1,45
641,2469,1,3
642,2472,1,2
643,2474,1,1
644,2512,1,10
645,2479,1,22
646,2482,1,1
647,2483,1,9
648,2491,1,1
649,2493,1,1
650,2500,1,1
651,2501,1,2
652,2503,1,7
653,2562,1,27
654,2508,1,1
655,2510,1,3
656,2518,1,4
657,2513,1,1
658,2514,1,3
659,2569,1,18
660,2515,1,1
661,2516,1,4
662,2519,1,2
663,3686,1,1000
664,2520,1,1
665,2522,1,3
666,2524,1,1
667,2526,1,1
668,2538,1,7
669,2529,1,7
670,2532,1,1
671,2531,1,1
672,2534,1,1
673,2536,1,1
674,2539,1,1
675,2540,1,8
676,2547,1,2
677,2557,1,3
678,2548,1,1
679,2552,1,9
680,2553,1,2
681,2556,1,1
682,2558,1,1
683,2561,1,1
684,2621,1,6
685,2564,1,2
686,2563,1,1
687,2565,1,99
688,2571,1,2
689,2570,1,1
690,2686,1,6
691,2573,1,1
692,2606,1,23
693,2576,1,1
694,2575,1,1
695,2601,1,14
696,2577,1,1
697,2578,1,1
698,2579,1,1
699,2582,1,2
700,2620,1,21
701,2585,1,2
702,2586,1,1
703,2587,1,1
704,2631,1,32
705,2588,1,2
706,2590,1,2
707,2592,1,1
708,2591,1,4
709,2594,1,1
710,2600,1,1
711,2603,1,1
712,2635,1,1
713,2611,1,28
714,2607,1,2
715,2608,1,4
716,2609,1,1
717,2614,1,1
718,2619,1,6
719,2618,1,1
720,2623,1,2
721,2624,1,1
722,2642,1,5
723,2632,1,3
724,2626,1,2
725,2628,1,2
726,2629,1,1
727,2630,1,1
728,2650,1,20
729,2634,1,2
730,2637,1,2
731,2640,1,1
732,2641,1,1
733,2657,1,8
734,2645,1,4
735,2720,1,8
736,2646,1,12
737,2648,1,1
738,2651,1,2
739,2653,1,1
740,2660,1,3
741,2658,1,1
742,2659,1,1
743,2757,1,4
744,2665,1,1
745,2666,1,1
746,2667,1,1
747,2699,1,2
748,2672,1,1
749,2687,1,8
750,2674,1,1
751,2675,1,1
752,2680,1,1
753,2682,1,1
754,2684,1,1
755,2685,1,3
756,2688,1,12
757,2689,1,1
758,2691,1,1
759,2696,1,10
760,2698,1,1
761,2700,1,6
762,2701,1,1
763,2702,1,1
764,2730,1,4
765,2703,1,4
766,2704,1,1
767,2713,1,7
768,2706,1,2
769,2707,1,3
770,2708,1,3
771,2715,1,13
772,2710,1,1
773,2718,1,3
774,2714,1,1
775,2719,1,2
776,2721,1,1
777,2791,1,3
778,2725,1,1
779,2737,1,9
780,2729,1,1
781,2790,1,11
782,2734,1,3
783,2731,1,3
784,2735,1,2
785,2736,1,2
786,2745,1,9
787,2738,1,1
788,2743,1,2
789,2740,1,2
790,2754,1,8
791,2742,1,2
792,2750,1,23
793,2748,1,3
794,2752,1,3
795,2753,1,1
796,2755,1,1
797,2756,1,1
798,2762,1,6
799,2759,1,1
800,2761,1,1
801,2763,1,1
802,2764,1,1
803,2766,1,1
804,2770,1,1
805,2772,1,13
806,2783,1,5
807,2778,1,1
808,2789,1,2
809,2786,1,12
810,2787,1,6
811,2796,1,1
812,2798,1,2
813,2794,1,1
814,2797,1,1
815,2800,1,2
816,2812,1,4
817,2809,1,3
818,2811,1,1
819,2813,1,1
820,2814,1,3
821,2816,1,1
822,2817,1,1
823,2819,1,1
824,2820,1,1
825,2821,1,1
826,2822,1,1
827,2825,1,2
828,2826,1,2
829,2832,1,10
830,2829,1,2
831,2830,1,1
832,2835,1,1
833,2837,1,1
834,2838,1,4
835,2839,1,4
836,2848,1,21
837,2902,1,5
838,2843,1,1
839,2845,1,1
840,2847,1,3
841,2846,1,3
842,2849,1,3
843,2850,1,1
844,2852,1,1
845,2853,1,1
846,2854,1,1
847,2858,1,1
848,2859,1,11
849,2860,1,2
