group,oldest_pull,pulls_total,commits_total
1173,18805,1,1
1174,18804,1,1
1175,18739,1,1
1176,18559,1,1
1177,18803,1,1
1178,18816,1,1
1179,18734,1,1
1180,18801,1,1
1181,18822,1,1
1182,18813,1,1
1183,18811,1,1
1184,18828,1,1
1185,18703,1,1
1186,18774,1,1
1187,18808,1,2
1188,18814,1,1
1189,18844,1,1
1190,18832,1,1
1191,18856,1,1
1192,18802,1,1
1193,18809,1,1
1194,18824,1,1
1195,18848,1,1
1196,18853,1,1
1197,18819,1,1
1198,18857,1,1
1199,18876,1,1
1200,18858,1,1
1201,18869,1,1
1202,18872,1,1
1203,18873,1,1
1204,18846,1,1
1205,18877,1,1
1206,18713,1,1
1207,18706,1,1
1208,18712,1,1
1209,18881,1,1
1210,18884,1,1
1211,18645,1,1
1212,18887,1,1
1213,18871,1,1
1214,18825,1,1
1215,18847,1,1
1216,18880,1,1
1217,18898,1,1
1218,18904,1,1
1219,18909,1,1
1220,18905,1,1
1221,18863,1,1
1222,18851,1,1
1223,18902,1,1
1224,18897,1,1
1225,18891,1,1
1226,18922,1,1
1227,18883,1,1
1228,18929,1,1
1229,18836,1,2
1230,18820,1,1
1231,18924,1,1
1232,18932,1,1
1233,18903,1,1
1234,18945,1,1
1235,18952,1,1
1236,18895,1,1
1237,18958,1,1
1238,18919,1,1
1239,18931,1,1
1240,18948,1,1
1241,18951,1,1
1242,18759,1,1
1243,18971,1,1
1244,18913,1,1
1245,18747,1,1
1246,18990,1,1
1247,18991,1,1
1248,19003,1,6
1249,18966,1,1
1250,18999,1,1
1251,18770,1,1
1252,19000,1,1
1253,18998,1,1
1254,19004,1,1
1255,18981,1,1
1256,19007,1,1
1257,19011,1,1
1258,18987,1,1
1259,18798,1,1
1260,18943,1,1
1261,19015,1,1
1262,19016,1,1
1263,18874,1,1
1264,18982,1,1
1265,19021,1,1
1266,18868,1,1
1267,19012,1,1
1268,18937,1,1
1269,19006,1,1
1270,19035,1,5
1271,19028,1,1
1272,19030,1,1
1273,18977,1,1
1274,19037,1,1
1275,19032,1,1
1276,19026,1,1
1277,19051,1,1
1278,19052,1,1
1279,19046,1,1
1280,19053,1,1
1281,19055,1,1
1282,19045,1,1
1283,19044,1,1
1284,19059,1,1
1285,19040,1,1
1286,19057,1,1
1287,19039,1,1
1288,19074,1,1
1289,19029,1,1
1290,19031,1,1
1291,19087,1,1
1292,19077,1,1
1293,19091,1,1
1294,19086,1,1
1295,19072,1,1
1296,19084,1,1
1297,18994,1,1
1298,19089,1,1
1299,19093,1,1
1300,18962,1,1
1301,19113,1,1
1302,18781,1,1
1303,19127,1,1
1304,19122,1,1
1305,19134,1,1
1306,19128,1,1
1307,19129,1,1
1308,19133,1,1
1309,19147,1,1
1310,19104,1,1
1311,19160,1,1
1312,19163,1,1
1313,19151,1,1
1314,19137,1,1
1315,19130,1,1
1316,19158,1,1
1317,19156,1,1
1318,19126,1,1
1319,19095,1,1
1320,19114,1,1
1321,19157,1,1
1322,19175,1,1
1323,19178,1,1
1324,19181,1,1
1325,19186,1,1
1326,19179,1,1
1327,19182,1,1
1328,19180,1,1
1329,19184,1,1
1330,19111,1,1
1331,19188,1,1
1332,19065,1,1
1333,19144,1,1
1334,19190,1,1
1335,19174,1,1
1336,19167,1,1
1337,19193,1,1
1338,19196,1,1
1339,19198,1,1
1340,19204,1,1
1341,19168,1,1
1342,19185,1,1
1343,19149,1,1
1344,19150,1,1
1345,19211,1,1
1346,19140,1,1
1347,19191,1,1
1348,19082,1,1
1349,19213,1,1
1350,19219,1,1
1351,19223,1,1
1352,19110,1,1
1353,19139,1,1
1354,19240,1,1
1355,19237,1,1
1356,19244,1,1
1357,19217,1,1
1358,19246,1,1
1359,19200,1,1
1360,19238,1,1
1361,19252,1,1
1362,19249,1,1
1363,19236,1,1
1364,19234,1,1
1365,18762,1,1
1366,19248,1,1
1367,19060,1,1
1368,18992,1,1
1369,18765,1,1
1370,19269,1,1
1371,19250,1,1
1372,19275,1,1
1373,19283,1,1
1374,19292,1,1
1375,19286,1,1
1376,19301,1,1
1377,19103,1,1
1378,19289,1,1
1379,19302,1,1
1380,19300,1,1
1381,19310,1,1
1382,19274,1,1
1383,19299,1,1
1384,19321,1,1
1385,19315,1,1
1386,19316,1,1
1387,19324,1,1
1388,19319,1,1
1389,19327,1,1
1390,19317,1,1
1391,19318,1,1
1392,19331,1,1
1393,19326,1,1
1394,19325,1,1
1395,19333,1,1
1396,19294,1,1
1397,19323,1,1
1398,19342,1,1
1399,19354,1,1
1400,19359,1,1
1401,19360,1,1
1402,19361,1,1
1403,19287,1,1
1404,19363,1,1
1405,19355,1,1
1406,19358,1,1
1407,19365,1,1
1408,19341,1,1
1409,19273,1,1
1410,19390,1,1
1411,19403,1,1
1412,19412,1,1
1413,19396,1,1
1414,19395,1,1
1415,19405,1,1
1416,19232,1,1
1417,19416,1,1
1418,19394,1,1
1419,19420,1,1
1420,19427,1,1
1421,19376,1,1
1422,19378,1,1
1423,19430,1,1
1424,19432,1,1
1425,19424,1,1
1426,17760,1,1
1427,19439,1,1
1428,19437,1,1
1429,19267,1,1
1430,19447,1,1
1431,19445,1,1
1432,19444,1,1
1433,19298,1,1
1434,19353,1,1
1435,19460,1,1
1436,19465,1,1
1437,19454,1,1
1438,19260,1,1
1439,19467,1,1
1440,19470,1,1
1441,19463,1,1
1442,19457,1,1
1443,19453,1,1
1444,19452,1,1
1445,19401,1,1
1446,19386,1,1
1447,19442,1,1
1448,19429,1,1
1449,19434,1,1
1450,19479,1,1
1451,19455,1,1
1452,19496,1,1
1453,19493,1,1
1454,19498,1,1
1455,19510,1,1
1456,19488,1,1
1457,19504,1,1
1458,19508,1,1
1459,19517,1,1
1460,19484,1,1
1461,19483,1,1
1462,19518,1,1
1463,19529,1,1
1464,19490,1,1
1465,19507,1,1
1466,19520,1,1
1467,19525,1,1
1468,19475,1,1
1469,19521,1,1
1470,19494,1,1
1471,19546,1,1
1472,19485,1,1
1473,19544,1,1
1474,19499,1,1
1475,19542,1,1
1476,19556,1,1
1477,19449,1,1
1478,19563,1,1
1479,19482,1,1
1480,19535,1,1
1481,19574,1,1
1482,19564,1,1
1483,19565,1,1
1484,19537,1,1
1485,19576,1,1
1486,19583,1,1
1487,19584,1,1
1488,19572,1,1
1489,19601,1,1
1490,19575,1,1
1491,19588,1,1
1492,19604,1,1
