issue_no,found_id,is_issue,is_pull_request
7293,8087,True,True
7279,8378,True,True
7274,7031,True,False
7266,64,True,False
7264,227,True,False
7256,7329,True,False
7239,30,True,False
7226,7249,True,True
7225,7641,True,True
7225,7665,True,True
7225,7641,True,True
7225,7665,True,True
7213,4137,True,False
7213,12092,False,True
7211,7201,True,False
7211,7201,True,False
7206,6305,True,True
7194,6407,True,False
7194,6407,True,False
7177,7624,True,True
7157,130,True,False
7155,129,True,False
7153,128,True,False
7149,7784,False,True
7142,6971,True,False
7142,7141,True,False
7139,6915,True,False
7139,7136,True,False
7139,7137,True,False
7139,7138,True,False
7139,7755,True,False
7138,8722,True,True
7137,8722,True,True
7129,6962,True,True
7107,7017,True,False
7084,1543,True,False
7082,10358,True,False
7071,3798,True,False
7070,10520,False,True
7070,10520,False,True
7068,8928,True,False
7053,34808,False,True
7053,35163,True,False
7053,34808,False,True
7037,2249,True,False
7035,5,True,False
7035,5,True,False
7035,7031,True,False
7035,7031,True,False
7031,345,True,False
7030,10216,False,True
7030,4591,True,False
7026,7028,True,True
7026,7028,True,True
7008,6285,True,False
7008,1,True,False
7008,6285,True,False
7008,1,True,False
7000,6998,True,False
7000,3705,True,False
7000,6736,True,False
6999,6998,True,False
6971,6,True,True
6966,6309,True,False
6963,6965,True,False
6963,6965,True,False
6953,5739,True,False
6953,5561,True,False
6953,8075,True,False
6953,6671,False,False
6939,311,False,False
6939,155,True,False
6939,311,False,False
6915,6945,True,False
6901,12379,True,False
6899,6926,True,True
6899,6926,True,True
6881,4119,True,False
6877,355,True,False
6873,2803,True,True
6868,5,True,False
6866,7410,False,True
6866,7410,False,True
6865,6857,True,True
6865,6857,True,True
6863,6906,True,False
6863,6906,True,False
6863,8783,True,True
6862,7431,False,True
6855,6906,True,False
6855,6906,True,False
6852,6906,True,False
6852,6906,True,False
6852,6906,True,False
6852,6906,True,False
6851,6906,True,False
6851,6906,True,False
6851,7537,True,False
6851,7537,True,False
6850,4174,True,False
6850,4174,True,False
6837,6906,True,False
6814,1419,True,False
6814,1419,True,False
6814,1419,True,False
6814,1419,True,False
6795,47,True,False
6788,111,True,False
6788,111,True,False
6757,58623,False,False
6750,6560,True,False
6750,6560,True,False
6750,7727,True,True
6739,3704,True,False
6739,3704,True,False
6733,6183,True,False
6697,6694,True,True
6682,7672,True,True
6673,51,True,False
6673,6949,True,False
6672,259,True,False
6672,13,True,False
6667,3682,True,False
6651,6729,False,True
6649,5840,True,False
6645,6628,True,False
6643,6633,True,True
6638,5306,True,False
6638,3012,True,False
6638,2146,True,False
6638,5306,True,False
6638,3012,True,False
6638,2146,True,False
6638,154,False,False
6630,1046,False,True
6628,9350,False,True
6603,26846,False,True
6603,26948,False,True
6601,8211,True,False
6601,8211,True,False
6600,6870,True,True
6600,6870,True,True
6594,6599,True,True
6594,6599,True,True
6588,6740,True,True
6588,6740,True,True
6577,6582,True,True
6577,6582,True,True
6554,4763,True,False
6554,4766,True,False
6553,133,True,False
6553,5365,True,False
6553,133,True,False
6536,5528,True,False
6533,6528,True,True
6530,6528,True,True
6500,6501,True,True
6489,3571,True,False
6489,3571,True,False
6477,6488,True,True
6477,6488,True,True
6472,6478,True,True
6441,8121,True,False
6441,8121,True,False
6417,6358,True,False
6407,7139,True,False
6400,5757,True,False
6400,5032,True,False
6400,5033,True,False
6400,5302,False,True
6400,6400,True,False
6400,5033,True,False
6388,6211,True,False
6383,6104,True,False
6358,159,False,False
6357,6581,True,False
6357,6581,True,False
6354,6257,True,False
6353,44,True,False
6353,45,True,False
6348,7139,True,False
6344,6515,True,True
6342,6291,True,False
6342,6291,True,False
6338,6343,True,True
6338,6343,True,True
6331,6328,True,True
6329,6330,True,True
6325,6380,True,True
6315,1898,True,False
6291,6328,True,True
6276,6274,True,False
6267,6275,True,True
6262,6317,True,True
6262,6317,True,True
6261,5378,True,False
6260,465,True,False
6259,7139,True,False
6257,2796,True,False
6227,6429,True,True
6214,6503,True,True
6214,6503,True,True
6210,6177,True,True
6210,6172,True,True
