group,oldest_pull,pulls_total,commits_total
485,3494,1,3
486,3498,1,3
487,3500,1,2
488,3501,1,1
489,3502,1,3
490,3504,1,1
491,3496,1,3
492,3503,1,1
493,3506,1,1
494,3508,1,3
495,3510,1,1
496,3511,1,1
497,3515,1,6
498,3517,1,2
499,3519,1,2
500,3520,1,1
501,3533,1,3
502,3537,1,3
503,3544,1,2
504,3547,1,2
505,3673,1,43
506,3549,1,2
507,3550,1,3
508,3552,1,3
509,3553,1,2
510,3570,1,9
511,3556,1,2
512,3560,1,2
513,3561,1,2
514,3584,1,6
515,3581,1,2
516,3586,1,6
517,3588,1,3
518,3600,1,4
519,3598,1,3
520,3592,1,2
521,3594,1,2
522,3597,1,2
523,3660,1,4
524,3606,1,2
525,3608,1,2
526,3609,1,2
527,3610,1,5
528,3640,1,14
529,3611,1,2
530,3617,1,4
531,3618,1,4
532,3619,1,1
533,3620,1,2
534,3621,1,2
535,3622,1,2
536,3623,1,2
537,3625,1,2
538,3626,1,3
539,3648,1,5
540,3628,1,2
541,3630,1,19
542,3629,1,2
543,3631,1,2
544,3633,1,2
545,3634,1,1
546,3627,1,1
547,3638,1,2
548,3471,1,4
549,3642,1,2
550,3643,1,4
551,3646,1,2
552,3649,1,2
553,3651,1,4
554,3658,1,18
555,3654,1,3
556,3667,1,13
557,3659,1,2
558,3663,1,3
559,3662,1,4
560,3665,1,4
561,3668,1,6
562,3670,1,2
563,3671,1,2
564,3738,1,31
565,3677,1,4
566,3676,1,3
567,3678,1,3
568,3679,1,2
569,3680,1,3
570,3682,1,3
571,3690,1,2
572,3696,1,4
573,3700,1,3
574,3701,1,2
575,3702,1,2
576,3703,1,2
577,3711,1,3
578,3713,1,3
579,3712,1,3
580,3714,1,2
581,3716,1,4
582,3717,1,3
583,3718,1,7
584,3719,1,2
585,3721,1,3
586,3724,1,5
587,3725,1,5
588,3755,1,45
589,3731,1,54
590,3730,1,4
591,3733,1,2
592,3734,1,2
593,3735,1,1
594,3748,1,15
595,3736,1,10
596,3737,1,8
597,3739,1,2
598,3765,1,14
599,3741,1,3
600,3742,1,4
601,3744,1,3
602,3745,1,3
603,3747,1,2
604,3750,1,5
605,3772,1,3
606,3756,1,2
607,3805,1,16
608,3811,1,10
609,3774,1,10
610,3761,1,3
611,3764,1,4
612,3766,1,2
613,3763,1,1
614,3783,1,3
615,3769,1,4
616,3768,1,4
617,3773,1,45
618,3775,1,4
619,3778,1,2
620,3780,1,3
621,3781,1,2
622,3782,1,2
623,3784,1,2
624,3785,1,2
625,3787,1,3
626,3790,1,2
627,3749,1,1
628,3792,1,5
629,3793,1,4
630,3794,1,2
631,3799,1,6
632,3796,1,2
633,3797,1,2
634,3798,1,2
635,3800,1,2
636,3804,1,2
637,3807,1,8
638,3808,1,2
639,3810,1,2
640,3853,1,10
641,3812,1,10
642,3813,1,2
643,3814,1,2
644,3815,1,2
645,3816,1,3
646,3817,1,2
647,3743,1,1
648,3818,1,2
649,3819,1,4
650,3822,1,2
651,3823,1,2
652,3820,1,1
653,3824,1,2
654,3825,1,2
655,3827,1,1
656,3828,1,10
657,3864,1,4
658,3829,1,2
659,3830,1,1
660,3831,1,2
661,3832,1,4
662,3833,1,3
663,3843,1,2
664,3834,1,2
665,3836,1,3
666,3837,1,5
667,3838,1,3
668,3839,1,3
669,3821,1,2
670,3840,1,1
671,3841,1,1
672,3855,1,31
673,3845,1,2
674,3847,1,2
675,3848,1,1
676,3849,1,2
677,3850,1,1
678,4051,1,40
679,3851,1,3
680,3852,1,2
681,3854,1,2
682,3856,1,2
683,3858,1,5
684,3860,1,1
685,3861,1,4
686,3865,1,1
687,3867,1,2
688,3866,1,2
689,3870,1,11
690,3986,1,7
691,3868,1,3
692,3872,1,3
693,3873,1,2
694,3874,1,12
695,3875,1,2
696,3857,1,1
697,3862,1,1
698,3886,1,1
699,3888,1,2
700,3890,1,7
701,3904,1,24
702,3896,1,4
703,3754,1,1
704,3885,1,1
705,3900,1,2
706,3905,1,2
707,3881,1,1
708,3919,1,6
709,3933,1,11
710,3923,1,1
711,3929,1,2
712,3930,1,2
713,4081,1,8
714,3916,1,1
715,3943,1,2
716,3946,1,4
717,3961,1,29
718,3882,1,1
719,3955,1,1
720,3962,1,2
721,3963,1,4
722,3964,1,2
723,3965,1,2
724,3942,1,1
725,3972,1,2
726,3975,1,3
727,3973,1,2
728,3976,1,2
729,3977,1,3
730,4628,1,10
731,3980,1,2
732,3981,1,3
733,3982,1,4
734,3984,1,2
735,3990,1,2
736,3991,1,4
737,3992,1,2
738,3995,1,2
739,3996,1,2
740,3922,1,1
741,4002,1,5
742,4003,1,2
743,3998,1,1
744,4004,1,9
745,4071,1,4
746,4007,1,2
747,4010,1,2
748,4012,1,2
749,4055,1,31
750,4017,1,7
751,4018,1,13
752,4019,1,7
753,4021,1,2
754,4022,1,23
755,3956,1,1
756,4028,1,1
757,4024,1,1
758,4013,1,1
759,4032,1,18
760,4035,1,26
761,4039,1,3
762,4041,1,2
763,4042,1,10
764,4182,1,21
765,4044,1,2
766,4047,1,11
767,4048,1,3
768,4049,1,3
769,4050,1,2
770,4053,1,1
771,4054,1,1
772,4056,1,3
773,4058,1,2
774,4059,1,2
775,4060,1,3
776,4061,1,2
777,4062,1,2
778,4063,1,4
779,4107,1,178
780,4073,1,2
781,4074,1,8
782,4075,1,2
783,4076,1,3
784,4077,1,8
785,4078,1,3
786,4085,1,2
787,4086,1,3
788,4082,1,1
789,4088,1,6
790,4090,1,2
791,4091,1,5
792,4096,1,2
793,4099,1,19
794,4150,1,4
795,4101,1,7
796,4102,1,2
797,4103,1,2
798,4105,1,2
799,4106,1,2
800,4110,1,3
801,4119,1,2
802,4120,1,2
803,4122,1,2
804,4124,1,1
805,4127,1,2
806,4131,1,4
807,4132,1,2
808,4133,1,4
809,4134,1,2
810,4139,1,4
811,4118,1,1
812,4141,1,2
813,4143,1,3
814,4130,1,1
815,4145,1,9
816,4148,1,3
817,4152,1,3
818,4159,1,2
819,4162,1,1
820,4166,1,2
821,4171,1,4
822,4826,1,2
823,4190,1,5
824,4343,1,10
825,4177,1,2
